item_id,true_value_unscaled,prediction_unscaled,Unscaled Error,true_value_scaled,prediction_scaled
109116,139.15001,33.88776,105.26225,1.2599602,0.30684316
21517,86.74,14.757748,71.982254,0.78540385,0.13362683
17724,-236.0,-19.232592,216.76741,-2.1369069,-0.17414516
10520,94.71,115.321754,20.611755,0.8575697,1.0442028
85431,-180.98999,-154.17241,26.817581,-1.6388084,-1.3959835
102922,0.49,-9.876322,10.366322,0.0044367984,-0.08942704
69097,0.09,24.986128,24.896128,0.00081492215,0.22624165
58495,57.089996,2.2458684,54.844128,0.51693225,0.020335643
111621,-59.370003,-97.83463,38.46463,-0.537577,-0.8858623
22974,-70.28,-122.87263,52.59263,-0.6363636,-1.1125736
17247,60.43,70.60646,10.17646,0.54717493,0.63931966
72458,-98.9,-129.53711,30.637108,-0.8955089,-1.1729184
7787,-391.18,-361.12613,30.053864,-3.5420136,-3.2698853
45891,-93.43,-106.3476,12.917603,-0.8459797,-0.9629446
92724,-187.20999,-134.84535,52.36464,-1.6951286,-1.2209829
8756,0.07,-9.197556,9.267555,0.00063382834,-0.08328102
72648,-0.030000001,-42.421383,42.391384,-0.00027164072,-0.38411248
97624,-0.38000003,19.19295,19.572948,-0.0034407824,0.17378621
74524,-67.55,-93.89866,26.348656,-0.6116443,-0.8502233
30504,-96.560005,-82.40802,14.151985,-0.8743209,-0.7461791
66015,-36.14,-46.176476,10.036476,-0.3272365,-0.41811368
84607,-292.89,-295.2673,2.3772888,-2.6520283,-2.673554
7009,-115.68,-77.137825,38.542175,-1.0474466,-0.6984591
68932,-22.13,-20.955154,1.1748447,-0.2003803,-0.18974243
18634,4.9,-11.627601,16.527601,0.044367984,-0.105284326
61868,-163.18001,59.575706,222.7557,-1.4775444,0.53943956
107623,-0.05,-5.7361956,5.6861954,-0.00045273453,-0.051939473
78348,56.73,40.153687,16.576313,0.5136726,0.3635792
106342,-14.67,11.591247,26.261246,-0.1328323,0.10495515
98053,5.8900003,-52.502846,58.392845,0.053332128,-0.47539702
117419,70.32,29.863798,40.4562,0.63672584,0.27040744
23273,-77.18,-9.488273,67.69173,-0.698841,-0.085913375
41666,0.05,-1.0258127,1.0758127,0.00045273453,-0.009288416
90581,0.0,35.846634,35.846634,0.0,0.32458016
36092,-61.54,-42.497,19.043,-0.55722564,-0.3847972
24948,-13.87,-75.22624,61.356243,-0.12558855,-0.6811503
70200,-153.57,-143.10812,10.461884,-1.3905288,-1.2957997
20598,182.79001,142.27,40.520004,1.6551069,1.2882109
120482,-131.91,-25.300468,106.609535,-1.1944042,-0.2290879
60042,-0.15,-21.541927,21.391928,-0.0013582036,-0.19505548
75545,-94.810005,-112.94205,18.132042,-0.8584752,-1.0226552
87931,6.3100004,0.362828,5.9471726,0.057135098,0.003285295
50850,-35.24,-24.263245,10.976757,-0.3190873,-0.21969616
58836,-50.5,-38.147625,12.352375,-0.45726186,-0.34541494
32796,39.0,-37.61145,76.61145,0.35313293,-0.34056002
70183,-49.800003,-62.07829,12.278286,-0.4509236,-0.5620997
77834,-20.13,-125.53522,105.40522,-0.18227091,-1.1366825
17308,45.65,52.311123,6.6611214,0.41334662,0.473661
27615,7.7900004,17.331827,9.541826,0.07053604,0.15693432
118283,46.850002,29.614922,17.23508,0.42421225,0.26815394
17451,0.030000001,31.081726,31.051725,0.00027164072,0.2814354
114820,5.6200004,93.08984,87.46984,0.05088736,0.8428997
85887,-172.09001,-63.452847,108.63716,-1.5582217,-0.57454586
44927,42.7,8.095482,34.60452,0.38663527,0.07330208
74298,163.61,116.96676,46.64324,1.4814379,1.0590978
71761,-97.579994,12.071574,109.651566,-0.88355666,0.10930437
39895,164.73001,105.12333,59.60668,1.4915792,0.9518592
111711,145.22,84.18776,61.03224,1.3149221,0.7622941
114056,6.1400003,31.168018,25.028019,0.0555958,0.28221676
13178,54.54,61.759975,7.2199745,0.4938428,0.55921745
66370,-56.85,5.6448483,62.494846,-0.5147591,0.051112354
110722,23.0,10.58018,12.41982,0.20825788,0.09580026
99273,63.55,-125.33606,188.88606,0.57542557,-1.1348792
118151,0.09,-7.160283,7.2502832,0.00081492215,-0.06483415
24128,122.71,64.00464,58.70536,1.111101,0.57954216
60443,-31.71,-17.704287,14.0057125,-0.28712422,-0.16030683
75748,475.65,263.73856,211.91144,4.3068633,2.388071
54959,-0.15,4.7311497,4.88115,-0.0013582036,0.042839095
34472,192.54,141.26608,51.27391,1.7433901,1.2791207
95260,27.76,29.261572,1.5015717,0.2513582,0.26495448
95248,-71.23,-109.850586,38.620583,-0.6449656,-0.99466306
120414,103.34,82.03072,21.309273,0.9357117,0.7427628
88136,-13.410001,-87.69794,74.28793,-0.1214234,-0.79407763
88582,291.42,383.03354,91.613525,2.638718,3.46825
103146,-237.42,-24.833736,212.58626,-2.1497645,-0.22486179
75498,0.020000001,-2.6579168,2.6779168,0.00018109381,-0.024066614
64277,-51.82,-14.40543,37.41457,-0.46921405,-0.1304367
5083,146.93,110.6282,36.301796,1.3304056,1.0017041
5372,-59.7,-81.69053,21.990528,-0.540565,-0.73968244
119813,-60.5,-33.60958,26.890419,-0.54780877,-0.30432436
57378,-282.72,-247.1791,35.54091,-2.559942,-2.23813
55476,105.18,35.436047,69.74396,0.9523723,0.32086244
49287,-417.57,-422.79282,5.222809,-3.780967,-3.828258
113837,-102.98,-48.231144,54.74886,-0.932452,-0.43671808
101300,-27.61,-40.91398,13.303978,-0.25,-0.3704634
119193,-128.65,-13.223432,115.42656,-1.1648859,-0.11973408
117062,133.25,12.373593,120.8764,1.2065375,0.11203906
69163,-69.479996,52.301006,121.781006,-0.6291199,0.47356942
76551,18.73,29.636982,10.906982,0.16959435,0.2683537
97539,165.77,-5788.0664,5953.8364,1.500996,-52.40915
47765,-41.170002,23.792746,64.962746,-0.3727816,0.21543594
84297,84.549995,27.460377,57.08962,0.76557404,0.2486452
56879,-0.17,7.00441,7.17441,-0.0015392974,0.06342276
13105,-15.089999,22.41153,37.50153,-0.13663527,0.20292945
70651,23.31,-78.4102,101.7202,0.21106483,-0.70998013
24381,71.71,1.4327943,70.27721,0.64931184,0.012973509
44057,-31.400002,8.829142,40.22914,-0.28431728,0.07994514
2593,168.23001,45.87991,122.3501,1.5232706,0.41542837
71638,319.97,323.86374,3.8937378,2.8972292,2.9324858
44358,81.990005,41.08619,40.903816,0.7423941,0.37202272
84446,142.12999,108.28817,33.84182,1.2869431,0.98051584
106527,-19.53,66.063255,85.593254,-0.1768381,0.5981823
119756,427.14,445.3836,18.243591,3.8676205,4.0328107
64809,182.83,48.28337,134.54663,1.6554691,0.43719098
54013,62.420002,122.17044,59.75044,0.5651938,1.1062155
99342,77.579994,72.97948,4.6005173,0.70246285,0.66080654
93977,0.120000005,-1.2148743,1.3348743,0.0010865629,-0.01100031
117784,15.929999,11.166853,4.7631464,0.14424121,0.101112396
38036,182.35,119.763275,62.58673,1.6511228,1.0844194
11826,-5.21,-8.232844,3.0228443,-0.047174938,-0.07454586
113363,180.34999,-142.66998,323.01996,1.6330134,-1.2918324
51298,34.21,14.546708,19.663292,0.30976096,0.13171594
92853,-0.030000001,2.3252559,2.3552558,-0.00027164072,0.02105447
19935,27.55,18.729649,8.820351,0.24945672,0.16959117
30850,-100.54,80.32328,180.86328,-0.91035855,0.72730243
1296,193.97,115.07253,78.89747,1.7563382,1.0419462
66622,-6.38,41.9012,48.2812,-0.057768926,0.37940237
88320,-140.87001,-0.42309156,140.44691,-1.2755343,-0.003830963
47010,-105.63,-62.74827,42.88173,-0.95644695,-0.56816614
67218,-96.880005,-51.90348,44.976524,-0.8772184,-0.46996993
60019,464.38004,-42.13101,506.51105,4.2048173,-0.38148323
33483,-62.769997,-28.502678,34.26732,-0.5683629,-0.25808293
46742,118.630005,46.25656,72.37344,1.074158,0.41883883
14200,44.32,141.42307,97.103065,0.4013039,1.280542
33007,-57.399998,-19.78396,37.616035,-0.5197392,-0.17913763
19738,0.020000001,-13.012016,13.032017,0.00018109381,-0.11781978
66655,-83.43,-11.935438,71.49456,-0.7554328,-0.1080717
61346,-166.95001,-134.55418,32.39583,-1.5116806,-1.2183465
60395,21.12,-5.5727763,26.692778,0.19123507,-0.050459765
90929,-52.62,-48.37497,4.2450294,-0.4764578,-0.43802038
54403,-162.76,-185.77939,23.019394,-1.4737414,-1.6821748
92427,80.45,55.611862,24.838135,0.7284498,0.5035482
21787,-74.090004,-121.09129,47.00129,-0.670862,-1.0964441
81632,-163.47,-134.56001,28.909988,-1.4801702,-1.2183993
93942,0.13000001,-2.1719882,2.3019884,0.0011771098,-0.019666681
91875,440.26,421.82367,18.43634,3.986418,3.8194828
92971,103.1,88.75488,14.345116,0.93353856,0.803648
20480,39.010002,22.011427,16.998575,0.35322347,0.19930665
10654,146.26001,-55.997902,202.2579,1.324339,-0.50704366
108562,44.800003,-7.4956474,52.29565,0.40565014,-0.067870766
88959,0.010000001,42.163544,42.153545,9.0546906e-05,0.38177782
105871,292.25998,295.12848,2.8684998,2.6463237,2.672297
56203,10.910001,116.81463,105.904625,0.098786674,1.0577203
111875,1.01,-1.4700018,2.480002,0.0091452375,-0.013310411
116032,-177.03,-149.06282,27.967178,-1.6029519,-1.3497177
97288,329.36002,202.40587,126.95415,2.9822528,1.8327224
92800,0.0,-46.469307,46.469307,-0.0,-0.4207652
14834,138.95001,34.58646,104.363556,1.2581493,0.3131697
32756,-0.060000002,-1.4753585,1.4153585,-0.00054328144,-0.013358914
80133,-2.2,-84.07433,81.87434,-0.01992032,-0.76126707
73040,0.010000001,-3.892509,3.902509,9.0546906e-05,-0.035245463
73442,-188.22,-180.17625,8.043747,-1.7042738,-1.6314402
68553,-11.7300005,-3.7674744,7.9625263,-0.10621152,-0.034113314
16144,-43.43,-96.30973,52.87973,-0.3932452,-0.87205476
116697,-128.23999,-68.58047,59.659523,-1.1611735,-0.6209749
19907,214.37,150.98055,63.38945,1.941054,1.3670821
85917,8.5,-5.7339754,14.233975,0.07696487,-0.05191937
9794,-107.68,-129.44438,21.764381,-0.9750091,-1.1720788
54237,140.5,130.01874,10.481262,1.272184,1.1772795
112746,-38.75,-22.89622,15.853781,-0.35086924,-0.20731817
113561,-171.59001,-61.396305,110.19371,-1.5536944,-0.55592453
41532,13.52,-59.082718,72.60272,0.12241942,-0.5349757
11793,-0.030000001,4.651509,4.681509,-0.00027164072,0.042117972
19714,8.3,-37.7984,46.0984,0.07515393,-0.34225282
93647,67.81,122.68897,54.878975,0.61399853,1.1109107
105434,-29.84,6.2685857,36.108585,-0.27019197,0.056760103
48255,165.12001,211.09268,45.97267,1.4951105,1.9113789
16744,1.73,126.98631,125.25631,0.015664615,1.1498218
94334,33.87,38.884712,5.0147133,0.30668235,0.35208902
30862,0.0,17.593775,17.593775,0.0,0.15930618
37313,-0.05,-5.3677893,5.317789,-0.00045273453,-0.04860367
39962,-57.68,51.438515,109.118515,-0.52227455,0.4657598
38477,-92.21,-152.05405,59.844048,-0.834933,-1.3768023
115355,-16.18,-178.23987,162.05988,-0.1465049,-1.6139069
116174,29.669998,7.1708665,22.499132,0.26865265,0.06492998
105306,1.36,19.47027,18.11027,0.012314379,0.17629726
101560,0.28,-2.5097868,2.7897868,0.0025353134,-0.022725344
65642,-56.5,17.76063,74.26063,-0.51159,0.160817
40359,-18.55,-53.1902,34.6402,-0.1679645,-0.4816208
28439,58.710003,43.6249,15.085102,0.5316009,0.39500996
69768,1.49,12.358381,10.8683815,0.013491489,0.11190131
67026,302.5,-46.521027,349.02103,2.7390437,-0.4212335
88204,50.640003,-1.7178912,52.357895,0.45852953,-0.015554973
1443,-0.15,5.7461724,5.8961725,-0.0013582036,0.05202981
42718,-548.5,-531.9242,16.575806,-4.9664974,-4.816409
99335,-94.38,242.78171,337.1617,-0.85458165,2.1983132
9723,25.59,9.544951,16.045048,0.23170952,0.08642658
15049,119.57001,14.014323,105.55569,1.0826694,0.12689535
72640,66.92,69.3027,2.382698,0.60593987,0.6275144
120154,31.099998,-19.764055,50.86405,0.28160086,-0.1789574
24818,-0.13000001,2.5248473,2.6548474,-0.0011771098,0.02286171
101378,-2.54,-2.6781502,0.13815022,-0.022998914,-0.02424982
17226,-386.75,-341.8882,44.861786,-3.5019014,-3.095692
23248,0.120000005,-10.729779,10.849779,0.0010865629,-0.097154826
101446,113.82,64.718636,49.101364,1.0306048,0.58600724
93518,-0.4,-26.66986,26.269861,-0.0036218762,-0.24148734
2704,72.59,99.16976,26.579765,0.65727997,0.8979515
79743,-4.1,-0.741789,3.358211,-0.03712423,-0.0067166695
78671,207.83,-49.97471,257.80472,1.8818363,-0.4525055
28107,0.27,-1.9062308,2.176231,0.0024447665,-0.01726033
8932,256.64,-145.64328,402.2833,2.3237958,-1.3187548
12,378.9,14.597394,364.3026,3.4308221,0.13217488
113969,-85.38,-161.613,76.23301,-0.77308947,-1.4633558
112143,0.76000005,15.322355,14.562355,0.006881565,0.13873918
76751,-139.19,-539.5356,400.34558,-1.2603223,-4.885328
94465,-42.27,18.244799,60.5148,-0.38274175,0.165201
39854,-97.42,-46.71358,50.706417,-0.8821079,-0.422977
77092,-123.11001,-77.23313,45.876877,-1.114723,-0.6993221
20819,0.030000001,-5.7716923,5.8016925,0.00027164072,-0.052260887
31411,-45.5,-37.488472,8.011528,-0.4119884,-0.3394465
42654,-57.329998,-36.198685,21.131313,-0.5191054,-0.32776788
20190,-0.19000001,6.0830746,6.2730746,-0.0017203912,0.055080358
91409,0.13000001,4.4750037,4.3450036,0.0011771098,0.040519774
103830,378.5,386.15842,7.6584167,3.4272003,3.4965448
101677,8.75,-65.14048,73.89048,0.07922854,-0.5898269
101512,-60.91,-61.002785,0.09278488,-0.5515212,-0.5523613
20511,-649.96,-131.30467,518.65533,-5.8851867,-1.1889231
114281,-100.79,25.393885,126.18388,-0.9126222,0.22993375
117286,53.25,21.301083,31.948917,0.48216227,0.19287471
86514,-143.25,-106.22215,37.027847,-1.2970843,-0.9618087
25486,-129.89,-184.7057,54.815704,-1.1761137,-1.6724529
100923,89.57,6.4883733,83.08163,0.8110286,0.058750212
76348,103.15,59.65994,43.490063,0.9339913,0.54020226
54599,-74.4,-100.928894,26.528893,-0.673669,-0.9138799
66153,-354.15002,-278.24985,75.90018,-3.2067187,-2.5194662
75018,-85.729996,1.8300085,87.560005,-0.7762586,0.01657016
7080,14.129999,-23.01389,37.14389,0.12794277,-0.20838363
67436,419.8,323.00583,96.79416,3.801159,2.9247177
80870,-32.61,-42.550278,9.940277,-0.29527345,-0.3852796
63111,-77.659996,29.632269,107.29227,-0.7031872,0.26831102
93174,0.67,2.8356404,2.1656404,0.0060666427,0.025675846
106021,-8.14,-36.19747,28.057472,-0.07370518,-0.32775688
11816,117.45,41.14161,76.30839,1.0634733,0.37252453
109083,-23.28,2.085204,25.365204,-0.2107932,0.018880876
65992,158.6,127.46414,31.135864,1.4360739,1.1541483
15809,-70.9,-125.479485,54.579483,-0.64197755,-1.1361779
35079,-136.47,-143.21228,6.742279,-1.2356936,-1.2967429
21820,-69.88,-33.44409,36.435905,-0.63274175,-0.3028259
108194,-241.62,-45.442142,196.17786,-2.1877942,-0.41146454
109885,330.1,301.43475,28.665253,2.9889534,2.7293983
9885,1.24,-14.673923,15.913922,0.011227816,-0.13286783
62528,0.41000003,-15.004564,15.414564,0.0037124231,-0.13586168
13486,0.09,2.322079,2.232079,0.00081492215,0.021025706
109715,2.8700001,1.5482292,1.3217709,0.025986962,0.014018736
43272,-67.799995,-45.803585,21.99641,-0.613908,-0.41473728
85226,-143.17,-34.88049,108.289505,-1.29636,-0.31583202
1036,-17.28,-28.871881,11.591881,-0.15646505,-0.26142594
109090,-233.19,-52.593952,180.59605,-2.1114633,-0.47622195
11806,-46.629997,9.679114,56.309113,-0.4222202,0.08764138
99968,106.77,168.898,62.128,0.9667693,1.529319
21252,151.26,96.57973,54.680267,1.3696125,0.8744995
30960,196.27,216.606,20.335999,1.7771641,1.9613003
61532,-0.47000003,5.9575553,6.427555,-0.0042557046,0.05394382
24134,20.93,4.640754,16.289246,0.18951467,0.042020593
106572,41.29,-99.1918,140.48181,0.37386817,-0.89815104
90043,-69.009995,14.344046,83.35404,-0.62486416,0.12988089
109896,174.40001,-10.3910885,184.79109,1.579138,-0.094088085
33306,-161.83,-68.15828,93.67172,-1.4653206,-0.6171521
8580,-55.809998,-106.81416,51.004166,-0.50534225,-0.96716917
69060,-229.68,-199.12494,30.555054,-2.0796812,-1.8030146
86069,115.85,35.66016,80.189835,1.0489858,0.3228917
97598,198.55,156.90894,41.641068,1.7978088,1.4207618
15732,-241.69,-210.12189,31.568115,-2.1884282,-1.9025886
29405,-202.87,-159.02553,43.844467,-1.836925,-1.4399269
44840,-45.67,-8.395431,37.274567,-0.4135277,-0.07601802
113904,23.94,3.6870668,20.252934,0.2167693,0.033385247
14199,-107.060005,-62.300957,44.75905,-0.96939516,-0.5641159
105238,-121.149994,-36.48741,84.66258,-1.0969757,-0.3303822
50745,22.24,-3.6753182,25.915318,0.20137632,-0.033278868
68870,0.22000001,6.1022153,5.8822155,0.001992032,0.05525367
99505,48.170002,-92.8424,141.0124,0.43616444,-0.8406592
117018,45.33,74.95761,29.62761,0.41044912,0.678718
51111,194.34,83.428795,110.9112,1.7596885,0.7554219
47679,-291.79,-52.77638,239.01363,-2.6420681,-0.47787377
52406,151.39,197.93999,46.549988,1.3707895,1.7922853
14639,0.25,-23.992641,24.242641,0.0022636726,-0.21724594
17624,-146.98,-22.015682,124.96431,-1.3308583,-0.19934519
34045,8.64,-65.094894,73.73489,0.07823253,-0.5894141
95161,-996.94,125.66832,1122.6083,-9.026983,1.1378877
18639,19.55,-21.523376,41.073376,0.1770192,-0.1948875
30888,-70.96,-20.805592,50.154408,-0.64252084,-0.18838818
8372,-60.129997,13.979069,74.10907,-0.5444585,0.12657614
38189,1.0400001,-21.564379,22.60438,0.009416878,-0.19525877
118191,-84.5,-74.82632,9.673683,-0.76512134,-0.6775291
117545,-15.849999,17.960957,33.810955,-0.14351684,0.1626309
80709,45.94,-1.4728813,47.41288,0.41597247,-0.013336484
89520,0.060000002,-35.390747,35.45075,0.00054328144,-0.32045224
17460,8.05,-13.629459,21.679459,0.07289026,-0.12341054
63598,-10.240001,-17.810133,7.5701323,-0.09272003,-0.16126524
47198,180.54,216.21275,35.67276,1.6347338,1.9577396
74559,0.120000005,0.8767986,0.7567986,0.0010865629,0.00793914
87407,-165.7,-124.97363,40.726364,-1.5003622,-1.1315975
43158,-23.560001,-1.6256905,21.93431,-0.21332851,-0.014720124
58622,-88.2,-24.434877,63.76512,-0.7986237,-0.22125025
49102,165.69,100.79708,64.89292,1.5002717,0.91268635
106121,-87.979996,-48.240227,39.73977,-0.79663163,-0.43680033
21571,-228.90001,-380.47638,151.57637,-2.0726187,-3.4450958
85338,112.88,0.7467678,112.13323,1.0220934,0.006761751
35664,-166.66,-166.00148,0.65852356,-1.5090547,-1.503092
45570,-43.739998,46.36841,90.108406,-0.39605215,0.41985157
96378,-121.490005,37.333218,158.82323,-1.1000544,0.3380407
78771,0.0,-23.13614,23.13614,-0.0,-0.2094906
83469,-116.79,-127.75235,10.962349,-1.0574973,-1.156758
70329,98.73,-138.99176,237.72177,0.8939696,-1.2585273
88188,198.83,233.2162,34.3862,1.8003441,2.1117005
74522,65.200005,34.603447,30.596558,0.5903658,0.3133235
57412,-93.21,-61.22559,31.98441,-0.8439877,-0.55437875
54453,50.800003,70.017075,19.217072,0.45997828,0.6339829
11459,30.73,-19.586668,50.316666,0.27825063,-0.17735122
103247,-25.900002,-30.953533,5.0535316,-0.23451649,-0.28027466
111067,-52.57,-42.154514,10.415485,-0.47600508,-0.38169608
69970,113.16,107.80766,5.3523407,1.0246288,0.976165
6932,0.060000002,1.1742363,1.1142364,0.00054328144,0.010632346
33675,-126.96,-137.62595,10.665947,-1.1495835,-1.2461604
118847,108.96001,7.6442394,101.315765,0.9865991,0.06921622
117295,-70.18,-66.491516,3.6884842,-0.6354582,-0.6020601
100499,-5.94,15.519739,21.45974,-0.053784862,0.14052643
48129,113.2,122.35606,9.156059,1.0249909,1.1078962
15297,-41.27,-49.229183,7.9591827,-0.37368706,-0.445755
119492,-0.1,0.32049483,0.42049482,-0.00090546906,0.0029019814
53573,-44.920002,13.008245,57.928246,-0.4067367,0.11778563
97340,36.72,36.164146,0.5558548,0.33248824,0.32745516
607,107.42,68.70234,38.71766,0.9726548,0.6220784
113684,-70.81,-96.28795,25.477951,-0.64116263,-0.8718575
21534,134.16,90.43281,43.727196,1.2147772,0.81884104
41781,-62.66,4.0236773,66.68368,-0.5673669,0.036433153
52403,2.5800002,75.61524,73.03524,0.023361102,0.6846726
65079,-27.92,-4.119946,23.800055,-0.25280696,-0.037304834
4664,-52.56,51.819714,104.379715,-0.47591454,0.46921146
117790,-49.309998,-33.621956,15.688042,-0.44648677,-0.30443642
25404,45.34,93.09455,47.75455,0.41053966,0.84294236
6523,156.06,193.1728,37.11281,1.413075,1.74912
99291,138.14,133.73357,4.406433,1.2508149,1.210916
96809,90.86,101.70093,10.840927,0.82270914,0.9208704
84762,0.0,-1.3829628,1.3829628,-0.0,-0.0125223
80261,220.88,204.42908,16.450928,2.0,1.851042
51271,-184.34999,-23.232475,161.11752,-1.6692321,-0.21036287
22259,0.47000003,-3.4154005,3.8854005,0.0042557046,-0.030925395
1457,-59.659996,-82.19557,22.535576,-0.5402028,-0.7442555
79738,-29.14,-62.77604,33.63604,-0.26385367,-0.5684176
114389,0.0,-4.102339,4.102339,0.0,-0.037145406
40751,3.26,42.993687,39.73369,0.029518291,0.3892945
95042,-106.340004,-130.79259,24.452583,-0.9628758,-1.1842864
12433,44.89,-451.3009,496.19092,0.40646505,-4.08639
30125,-89.85,-70.01664,19.833359,-0.81356394,-0.63397896
3767,0.020000001,9.082522,9.062522,0.00018109381,0.08223943
12488,-0.57,21.272026,21.842026,-0.0051611736,0.1926116
102995,128.75,112.96486,15.785141,1.1657914,1.0228618
30438,167.47,151.83351,15.63649,1.516389,1.3748055
81222,-0.18,19.118446,19.298447,-0.0016298443,0.1731116
107145,81.55,99.93471,18.384705,0.73841,0.90487784
5003,-10.04,-14.29064,4.25064,-0.09090909,-0.12939732
84559,118.37,106.00969,12.360313,1.0718037,0.9598849
59455,-46.640003,0.24777573,46.88778,-0.42231077,0.0022435326
95384,18.74,-3.1971734,21.937174,0.1696849,-0.028949415
67645,-227.48001,-101.05361,126.4264,-2.059761,-0.91500914
68977,8.16,0.64665097,7.513349,0.073886275,0.005855224
39089,-86.06,3.0864303,89.14643,-0.7792466,0.027946671
66768,-0.34,3.4047213,3.7447212,-0.0030785948,0.030828698
67941,44.25,41.416443,2.8335571,0.40067005,0.37501305
62509,-62.1,-96.8564,34.7564,-0.5622963,-0.8770047
9833,-89.909996,-15.467475,74.44252,-0.8141072,-0.1400532
27296,189.37001,141.11993,48.250076,1.7146868,1.2777973
92479,21.02,-20.901861,41.92186,0.1903296,-0.18925989
49162,117.18,78.08062,39.09938,1.0610286,0.70699584
114205,-30.89,-7.3021693,23.58783,-0.2796994,-0.06611888
66068,0.25,20.00822,19.75822,0.0022636726,0.18116824
60711,32.899998,-3.2882,36.188198,0.2978993,-0.029773632
86557,146.25,60.13584,86.11416,1.3242484,0.54451144
19394,0.0,0.609614,0.609614,-0.0,0.005519866
90025,36.29,23.296513,12.993488,0.3285947,0.2109427
76300,-5.3700004,21.541819,26.91182,-0.04862369,0.1950545
16070,121.600006,25.418747,96.18126,1.1010504,0.23015888
19602,-79.72,-60.404907,19.315094,-0.7218399,-0.5469477
105450,-23.01,-32.08284,9.07284,-0.20834842,-0.2905002
115062,44.34,6.514793,37.825207,0.40148497,0.05898943
71932,-162.69,-89.935074,72.75493,-1.4731076,-0.8143342
10335,54.600002,51.450542,3.1494598,0.4943861,0.46586874
77683,-4.3,6.3586087,10.658609,-0.03893517,0.057575233
48510,0.05,-17.51372,17.563719,0.00045273453,-0.1585813
8589,12.1,-65.38464,77.48464,0.109561756,-0.5920377
49855,-203.43,-131.80219,71.62781,-1.8419956,-1.1934279
31742,295.78,42.497757,253.28224,2.6781962,0.38480404
95182,107.14,94.14731,12.992691,0.97011954,0.85247475
67455,67.86,100.89767,33.037666,0.6144513,0.9135971
64814,62.230003,32.114372,30.115631,0.5634734,0.2907857
93419,-62.5,-19.89242,42.607582,-0.56591815,-0.18011971
80157,346.33002,344.14633,2.1836853,3.135911,3.1161385
7008,232.87999,113.65851,119.22148,2.1086562,1.0291426
60002,87.979996,64.62282,23.357178,0.79663163,0.58513963
89533,-65.990005,-39.174107,26.815899,-0.59751904,-0.35470942
