item_id,true_value_unscaled,prediction_unscaled,Unscaled Error,true_value_scaled,prediction_scaled
91733,421.47,44.44714,377.02286,3.8162804,0.4024551
38562,120.1,231.62228,111.522285,1.0874683,2.097268
91653,-93.09,-166.0497,72.9597,-0.8429011,-1.5035286
35835,37.4,-10.138406,47.538406,0.33864543,-0.09180012
97569,-368.49,-334.35162,34.138367,-3.3365629,-3.0274503
73235,98.31,88.64075,9.6692505,0.8901666,0.8026145
46726,-0.11000001,15.437111,15.547111,-0.000996016,0.13977826
2765,71.6,6.450913,65.149086,0.64831585,0.05841102
51413,-75.979996,-60.419952,15.560043,-0.68797535,-0.547084
99545,-143.95999,-146.49225,2.532257,-1.3035132,-1.3264419
105213,3.5700002,-40.289852,43.85985,0.032325245,-0.36481214
50865,-4.17,-24.33612,20.16612,-0.03775806,-0.22035603
31446,25.35,10.2901125,15.059888,0.2295364,0.09317378
110751,52.75,-65.31538,118.06538,0.4776349,-0.5914105
52681,-176.34999,-173.44589,2.9040985,-1.5967946,-1.5704988
40254,-39.48,-62.063908,22.583908,-0.35747918,-0.56196946
85529,-0.05,-5.4067435,5.3567433,-0.00045273453,-0.04895639
109116,139.15001,87.47569,51.674316,1.2599602,0.7920653
21517,86.74,37.210827,49.52917,0.78540385,0.3369325
17724,-236.0,-57.125576,178.87442,-2.1369069,-0.5172544
10520,94.71,118.370316,23.660316,0.8575697,1.0718066
85431,-180.98999,-182.93759,1.9476013,-1.6388084,-1.6564432
102922,0.49,10.869518,10.3795185,0.0044367984,0.09842012
69097,0.09,55.185173,55.095173,0.00081492215,0.49968466
58495,57.089996,7.3449817,49.745014,0.51693225,0.066506535
111621,-59.370003,-107.2207,47.8507,-0.537577,-0.9708502
22974,-70.28,-97.2678,26.9878,-0.6363636,-0.8807298
17247,60.43,53.987774,6.4422264,0.54717493,0.48884258
72458,-98.9,-105.84546,6.9454575,-0.8955089,-0.95839787
7787,-391.18,-325.2014,65.97861,-3.5420136,-2.9445977
45891,-93.43,-111.80463,18.374626,-0.8459797,-1.0123563
92724,-187.20999,-103.9369,83.273094,-1.6951286,-0.9411164
8756,0.07,-1.2888073,1.3588073,0.00063382834,-0.011669751
72648,-0.030000001,-74.47999,74.44999,-0.00027164072,-0.67439324
97624,-0.38000003,1.4593587,1.8393587,-0.0034407824,0.013214041
74524,-67.55,-89.115746,21.565742,-0.6116443,-0.80691546
30504,-96.560005,-86.55543,10.004578,-0.8743209,-0.7837326
66015,-36.14,-48.41278,12.272781,-0.3272365,-0.43836275
84607,-292.89,-247.11171,45.778305,-2.6520283,-2.23752
7009,-115.68,-95.17854,20.501457,-1.0474466,-0.86181223
68932,-22.13,-21.74236,0.38764,-0.2003803,-0.19687033
18634,4.9,-4.761584,9.661584,0.044367984,-0.043114666
61868,-163.18001,84.56994,247.74994,-1.4775444,0.76575464
107623,-0.05,2.825112,2.875112,-0.00045273453,0.025580516
78348,56.73,46.870316,9.859684,0.5136726,0.4243962
106342,-14.67,-27.779703,13.109703,-0.1328323,-0.2515366
98053,5.8900003,-50.850075,56.740074,0.053332128,-0.46043167
117419,70.32,41.580055,28.739944,0.63672584,0.37649453
23273,-77.18,-24.42217,52.757828,-0.698841,-0.2211352
41666,0.05,-55.529896,55.579895,0.00045273453,-0.502806
90581,0.0,6.4534383,6.4534383,0.0,0.058433887
36092,-61.54,-26.034971,35.505028,-0.55722564,-0.2357386
24948,-13.87,-28.907671,15.037671,-0.12558855,-0.26175
70200,-153.57,-145.72285,7.8471527,-1.3905288,-1.3194753
20598,182.79001,169.18573,13.604279,1.6551069,1.5319244
120482,-131.91,-83.16748,48.742523,-1.1944042,-0.75305575
60042,-0.15,-1.7473989,1.5973989,-0.0013582036,-0.015822155
75545,-94.810005,-86.27874,8.531265,-0.8584752,-0.7812273
87931,6.3100004,-13.55804,19.86804,0.057135098,-0.12276385
50850,-35.24,-36.84501,1.6050072,-0.3190873,-0.33362016
58836,-50.5,-147.44153,96.94153,-0.45726186,-1.3350374
32796,39.0,-6.3437057,45.343704,0.35313293,-0.057440292
70183,-49.800003,-70.80396,21.00396,-0.4509236,-0.641108
77834,-20.13,-162.66792,142.53792,-0.18227091,-1.4729077
17308,45.65,36.480484,9.1695175,0.41334662,0.3303195
27615,7.7900004,3.9182084,3.871792,0.07053604,0.035478164
118283,46.850002,42.948895,3.9011078,0.42421225,0.38888893
17451,0.030000001,-4.393923,4.423923,0.00027164072,-0.039785612
114820,5.6200004,108.284454,102.66445,0.05088736,0.9804822
85887,-172.09001,-35.54322,136.54678,-1.5582217,-0.32183287
44927,42.7,24.80882,17.89118,0.38663527,0.22463618
74298,163.61,162.65598,0.95402527,1.4814379,1.4727995
71761,-97.579994,9.221198,106.80119,-0.88355666,0.083495095
39895,164.73001,122.980835,41.749176,1.4915792,1.1135534
111711,145.22,104.754074,40.465927,1.3149221,0.9485157
114056,6.1400003,44.430782,38.290783,0.0555958,0.40230697
13178,54.54,33.28467,21.25533,0.4938428,0.3013824
66370,-56.85,123.82961,180.67961,-0.5147591,1.1212388
110722,23.0,3.3529592,19.647041,0.20825788,0.030360008
99273,63.55,-75.654175,139.20418,0.57542557,-0.68502516
118151,0.09,-13.100994,13.190994,0.00081492215,-0.11862545
24128,122.71,37.14016,85.56984,1.111101,0.33629265
60443,-31.71,22.307343,54.01734,-0.28712422,0.20198607
75748,475.65,57.257694,418.3923,4.3068633,0.5184507
54959,-0.15,7.8841195,8.03412,-0.0013582036,0.07138826
34472,192.54,194.02185,1.4818573,1.7433901,1.7568078
95260,27.76,-0.07735618,27.837357,0.2513582,-0.0007004363
95248,-71.23,-151.70547,80.47547,-0.6449656,-1.3736461
120414,103.34,88.491974,14.848022,0.9357117,0.80126745
88136,-13.410001,-55.405006,41.995007,-0.1214234,-0.5016752
88582,291.42,341.9991,50.5791,2.638718,3.0966961
103146,-237.42,-38.93176,198.48824,-2.1497645,-0.352515
75498,0.020000001,5.4098,5.3898,0.00018109381,0.048984066
64277,-51.82,-7.979589,43.840412,-0.46921405,-0.072252706
5083,146.93,103.268936,43.661057,1.3304056,0.93506825
5372,-59.7,-70.73404,11.034039,-0.540565,-0.64047486
119813,-60.5,-95.315575,34.815575,-0.54780877,-0.863053
57378,-282.72,-234.68684,48.033157,-2.559942,-2.1250167
55476,105.18,22.135927,83.044075,0.9523723,0.20043397
49287,-417.57,-518.7371,101.167114,-3.780967,-4.697004
113837,-102.98,-2.6120937,100.36791,-0.932452,-0.0236517
101300,-27.61,-82.31394,54.70394,-0.25,-0.74532723
119193,-128.65,-39.83722,88.812775,-1.1648859,-0.3607137
117062,133.25,-20.821585,154.07158,1.2065375,-0.188533
69163,-69.479996,159.23935,228.71935,-0.6291199,1.4418631
76551,18.73,18.729658,0.0003414154,0.16959435,0.16959125
97539,165.77,237.63623,71.86623,1.500996,2.1517224
47765,-41.170002,26.280794,67.4508,-0.3727816,0.23796445
84297,84.549995,48.23004,36.319954,0.76557404,0.4367081
56879,-0.17,-6.0295606,5.8595605,-0.0015392974,-0.054595802
13105,-15.089999,4.2435856,19.333584,-0.13663527,0.038424354
70651,23.31,20.411211,2.8987885,0.21106483,0.1848172
24381,71.71,-49.824463,121.53446,0.64931184,-0.45114508
44057,-31.400002,12.710246,44.11025,-0.28431728,0.115087345
2593,168.23001,72.39314,95.83687,1.5232706,0.6554975
71638,319.97,378.31216,58.342163,2.8972292,3.4254994
44358,81.990005,41.612507,40.3775,0.7423941,0.37678835
84446,142.12999,163.9307,21.800705,1.2869431,1.4843416
106527,-19.53,68.526825,88.05682,-0.1768381,0.6204892
119756,427.14,582.69147,155.55145,3.8676205,5.2760906
64809,182.83,14.369921,168.46008,1.6554691,0.13011518
54013,62.420002,97.98522,35.56522,0.5651938,0.88722587
99342,77.579994,67.09108,10.4889145,0.70246285,0.60748893
93977,0.120000005,-4.257029,4.377029,0.0010865629,-0.038546078
117784,15.929999,12.220052,3.7099476,0.14424121,0.11064878
38036,182.35,135.62514,46.72487,1.6511228,1.2280437
11826,-5.21,-26.063566,20.853565,-0.047174938,-0.23599751
113363,180.34999,-95.50519,275.85516,1.6330134,-0.8647699
51298,34.21,3.281972,30.928028,0.30976096,0.029717239
92853,-0.030000001,5.1081376,5.138138,-0.00027164072,0.046252605
19935,27.55,-10.340968,37.89097,0.24945672,-0.09363426
30850,-100.54,88.39525,188.93524,-0.91035855,0.8003916
1296,193.97,176.88145,17.088547,1.7563382,1.6016067
66622,-6.38,57.178345,63.558346,-0.057768926,0.5177322
88320,-140.87001,-101.476814,39.393196,-1.2755343,-0.9188411
47010,-105.63,-85.38484,20.245155,-0.95644695,-0.7731333
67218,-96.880005,-26.228495,70.65151,-0.8772184,-0.23749089
60019,464.38004,-62.54049,526.92053,4.2048173,-0.5662848
33483,-62.769997,-74.613815,11.843819,-0.5683629,-0.675605
46742,118.630005,15.897017,102.73299,1.074158,0.14394256
14200,44.32,96.09299,51.772987,0.4013039,0.8700922
33007,-57.399998,-61.478405,4.0784073,-0.5197392,-0.5566679
19738,0.020000001,-23.354788,23.374788,0.00018109381,-0.21147037
66655,-83.43,-37.71447,45.71553,-0.7554328,-0.34149286
61346,-166.95001,-184.16438,17.21437,-1.5116806,-1.6675514
60395,21.12,-17.367445,38.487446,0.19123507,-0.15725684
90929,-52.62,-139.12236,86.502365,-0.4764578,-1.25971
54403,-162.76,-151.77345,10.986542,-1.4737414,-1.3742616
92427,80.45,28.031319,52.41868,0.7284498,0.2538149
21787,-74.090004,-84.75155,10.661545,-0.670862,-0.767399
81632,-163.47,-168.77238,5.3023834,-1.4801702,-1.5281817
93942,0.13000001,7.3271008,7.1971006,0.0011771098,0.066344626
91875,440.26,431.90436,8.355652,3.986418,3.9107602
92971,103.1,190.039,86.939,0.93353856,1.7207443
20480,39.010002,21.525955,17.484047,0.35322347,0.19491085
10654,146.26001,-3.0207748,149.28079,1.324339,-0.02735218
108562,44.800003,14.752935,30.047068,0.40565014,0.13358326
88959,0.010000001,23.60357,23.59357,9.0546906e-05,0.21372302
105871,292.25998,361.97388,69.7139,2.6463237,3.2775614
56203,10.910001,54.1675,43.2575,0.098786674,0.49046993
111875,1.01,-1.2034289,2.213429,0.0091452375,-0.010896675
116032,-177.03,-113.81015,63.21985,-1.6029519,-1.0305157
97288,329.36002,246.77243,82.587585,2.9822528,2.234448
92800,0.0,40.313572,40.313572,-0.0,0.36502692
14834,138.95001,120.90422,18.045792,1.2581493,1.0947503
32756,-0.060000002,-0.8643936,0.8043936,-0.00054328144,-0.007826816
80133,-2.2,12.952771,15.152771,-0.01992032,0.11728333
73040,0.010000001,-0.16611904,0.17611904,9.0546906e-05,-0.0015041565
73442,-188.22,-131.75458,56.465424,-1.7042738,-1.1929969
68553,-11.7300005,-21.799381,10.069381,-0.10621152,-0.19738665
16144,-43.43,-79.291084,35.861084,-0.3932452,-0.71795624
116697,-128.23999,-45.66522,82.57477,-1.1611735,-0.41348442
19907,214.37,153.55957,60.810425,1.941054,1.3904344
85917,8.5,18.470972,9.970972,0.07696487,0.16724893
9794,-107.68,-117.14096,9.46096,-0.9750091,-1.0606751
54237,140.5,-196.74475,337.24475,1.272184,-1.7814628
112746,-38.75,-33.0246,5.725399,-0.35086924,-0.29902753
113561,-171.59001,-107.50562,64.08439,-1.5536944,-0.97343016
41532,13.52,-6.96507,20.48507,0.12241942,-0.06306655
11793,-0.030000001,17.880857,17.910858,-0.00027164072,0.16190563
19714,8.3,-34.25396,42.55396,0.07515393,-0.310159
93647,67.81,102.43443,34.624435,0.61399853,0.92751205
105434,-29.84,-17.379862,12.460138,-0.27019197,-0.15736927
48255,165.12001,218.94055,53.82054,1.4951105,1.9824389
16744,1.73,-18.327465,20.057465,0.015664615,-0.16594952
94334,33.87,48.34746,14.477463,0.30668235,0.4377713
30862,0.0,10.503344,10.503344,0.0,0.09510452
37313,-0.05,6.979458,7.029458,-0.00045273453,0.06319683
39962,-57.68,52.659435,110.33943,-0.52227455,0.47681487
38477,-92.21,-197.80992,105.59992,-0.834933,-1.7911075
115355,-16.18,-92.38573,76.20573,-0.1465049,-0.8365241
116174,29.669998,-6.7450733,36.41507,0.26865265,-0.06107455
105306,1.36,8.017007,6.6570067,0.012314379,0.07259151
101560,0.28,4.1234055,3.8434055,0.0025353134,0.03733616
65642,-56.5,-148.94739,92.44739,-0.51159,-1.3486725
40359,-18.55,-138.26773,119.71773,-0.1679645,-1.2519715
28439,58.710003,104.6581,45.948093,0.5316009,0.9476467
69768,1.49,41.83247,40.34247,0.013491489,0.37878007
67026,302.5,-97.15598,399.65598,2.7390437,-0.87971735
88204,50.640003,-64.98588,115.625885,0.45852953,-0.588427
1443,-0.15,5.42024,5.57024,-0.0013582036,0.049078595
42718,-548.5,-559.9153,11.415283,-4.9664974,-5.0698595
99335,-94.38,58.761684,153.14168,-0.85458165,0.53206885
9723,25.59,-7.9994035,33.589405,0.23170952,-0.07243212
15049,119.57001,66.075424,53.494583,1.0826694,0.59829247
72640,66.92,122.11752,55.197525,0.60593987,1.1057364
120154,31.099998,-11.123953,42.223953,0.28160086,-0.100723945
24818,-0.13000001,-2.244773,2.1147728,-0.0011771098,-0.020325724
101378,-2.54,-5.9905353,3.4505353,-0.022998914,-0.054242443
17226,-386.75,-283.48184,103.26816,-3.5019014,-2.5668402
23248,0.120000005,-16.93527,17.055271,0.0010865629,-0.15334363
101446,113.82,88.00705,25.81295,1.0306048,0.7968766
93518,-0.4,-23.270432,22.870432,-0.0036218762,-0.21070655
2704,72.59,111.84917,39.25917,0.65727997,1.0127596
79743,-4.1,-3.3265302,0.7734697,-0.03712423,-0.0301207
78671,207.83,-19.732222,227.56223,1.8818363,-0.17866915
28107,0.27,-1.8638884,2.1338885,0.0024447665,-0.016876932
8932,256.64,-67.39444,324.03445,2.3237958,-0.6102358
12,378.9,-98.81438,477.71436,3.4308221,-0.89473355
113969,-85.38,-181.69006,96.31007,-0.77308947,-1.6451472
112143,0.76000005,8.689799,7.929799,0.006881565,0.07868344
76751,-139.19,-423.48096,284.29095,-1.2603223,-3.8344889
94465,-42.27,-11.783523,30.486477,-0.38274175,-0.10669615
39854,-97.42,-6.783737,90.63626,-0.8821079,-0.06142464
77092,-123.11001,-2.3013697,120.80864,-1.114723,-0.02083819
20819,0.030000001,-0.14480291,0.17480291,0.00027164072,-0.0013111455
31411,-45.5,-43.370613,2.129387,-0.4119884,-0.39270747
42654,-57.329998,-114.11761,56.78761,-0.5191054,-1.0332996
20190,-0.19000001,17.509348,17.699348,-0.0017203912,0.15854172
91409,0.13000001,3.6937048,3.5637047,0.0011771098,0.033445355
103830,378.5,421.4406,42.940613,3.4272003,3.8160143
101677,8.75,-62.182938,70.93294,0.07922854,-0.56304723
101512,-60.91,-12.004118,48.905884,-0.5515212,-0.10869357
20511,-649.96,-129.4305,520.52954,-5.8851867,-1.1719531
114281,-100.79,83.759384,184.54938,-0.9126222,0.7584153
117286,53.25,-0.28764376,53.537643,0.48216227,-0.0026045253
86514,-143.25,-118.067375,25.182625,-1.2970843,-1.0690635
25486,-129.89,-161.4176,31.527603,-1.1761137,-1.4615864
100923,89.57,-27.524622,117.09462,0.8110286,-0.24922693
76348,103.15,132.23381,29.083809,0.9339913,1.1973362
54599,-74.4,-75.90211,1.5021057,-0.673669,-0.6872701
66153,-354.15002,-261.75165,92.39838,-3.2067187,-2.3700802
75018,-85.729996,79.38679,165.11679,-0.7762586,0.7188228
7080,14.129999,-3.2759187,17.405918,0.12794277,-0.02966243
67436,419.8,306.2947,113.50528,3.801159,2.7734036
80870,-32.61,-27.798777,4.811224,-0.29527345,-0.2517093
63111,-77.659996,-2.8739097,74.78609,-0.7031872,-0.026022363
93174,0.67,-4.9621444,5.6321445,0.0060666427,-0.04493068
106021,-8.14,-16.705942,8.565942,-0.07370518,-0.15126713
11816,117.45,48.461143,68.98885,1.0634733,0.43880066
109083,-23.28,-1.169163,22.110838,-0.2107932,-0.010586409
65992,158.6,163.02411,4.424103,1.4360739,1.4761329
15809,-70.9,-91.71549,20.81549,-0.64197755,-0.83045536
35079,-136.47,-140.29344,3.8234406,-1.2356936,-1.2703136
21820,-69.88,-68.42834,1.4516602,-0.63274175,-0.6195974
108194,-241.62,-150.83301,90.78699,-2.1877942,-1.3657461
109885,330.1,262.65805,67.441956,2.9889534,2.3782873
9885,1.24,-1.0630633,2.3030634,0.011227816,-0.009625709
62528,0.41000003,-3.207054,3.617054,0.0037124231,-0.02903888
13486,0.09,6.9817486,6.8917484,0.00081492215,0.06321757
109715,2.8700001,-14.683226,17.553226,0.025986962,-0.13295206
43272,-67.799995,-45.567123,22.232872,-0.613908,-0.4125962
85226,-143.17,-31.173206,111.996796,-1.29636,-0.28226373
1036,-17.28,-22.005133,4.725132,-0.15646505,-0.19924966
109090,-233.19,9.230699,242.4207,-2.1114633,0.08358112
11806,-46.629997,-61.741417,15.11142,-0.4222202,-0.5590494
99968,106.77,137.60616,30.836159,0.9667693,1.2459811
21252,151.26,145.77817,5.481827,1.3696125,1.3199762
30960,196.27,265.43118,69.16118,1.7771641,2.403397
61532,-0.47000003,-9.266333,8.796332,-0.0042557046,-0.083903775
24134,20.93,13.691613,7.238387,0.18951467,0.12397332
106572,41.29,1.1417695,40.14823,0.37386817,0.01033837
90043,-69.009995,89.11321,158.1232,-0.62486416,0.8068925
109896,174.40001,5.196868,169.20314,1.579138,0.04705603
33306,-161.83,-120.1391,41.690903,-1.4653206,-1.0878223
8580,-55.809998,-87.30978,31.499779,-0.50534225,-0.790563
69060,-229.68,-121.220985,108.45901,-2.0796812,-1.0976185
86069,115.85,25.806433,90.043564,1.0489858,0.23366925
97598,198.55,167.26997,31.28003,1.7978088,1.5145777
15732,-241.69,-185.7332,55.956802,-2.1884282,-1.6817566
29405,-202.87,-135.63617,67.233826,-1.836925,-1.2281436
44840,-45.67,-8.925969,36.74403,-0.4135277,-0.08082189
113904,23.94,-5.9260926,29.866093,0.2167693,-0.053658932
14199,-107.060005,-86.86643,20.193573,-0.96939516,-0.7865487
105238,-121.149994,-42.077755,79.072235,-1.0969757,-0.38100103
50745,22.24,-3.7302194,25.970219,0.20137632,-0.03377598
68870,0.22000001,4.2299886,4.009989,0.001992032,0.038301237
99505,48.170002,-110.34024,158.51024,0.43616444,-0.9990967
117018,45.33,74.369125,29.039124,0.41044912,0.6733894
51111,194.34,54.37744,139.96255,1.7596885,0.4923709
47679,-291.79,-88.5886,203.20142,-2.6420681,-0.8021423
52406,151.39,188.22261,36.83261,1.3707895,1.7042974
14639,0.25,-17.57601,17.82601,0.0022636726,-0.15914533
17624,-146.98,-89.07794,57.902054,-1.3308583,-0.8065732
34045,8.64,-87.136566,95.776566,0.07823253,-0.7889946
95161,-996.94,138.53006,1135.4701,-9.026983,1.2543467
18639,19.55,-17.874409,37.424408,0.1770192,-0.16184723
30888,-70.96,57.79474,128.75473,-0.64252084,0.52331346
8372,-60.129997,-4.900051,55.229946,-0.5444585,-0.044368446
38189,1.0400001,-14.811124,15.851124,0.009416878,-0.13411014
118191,-84.5,-66.557495,17.942505,-0.76512134,-0.6026575
117545,-15.849999,62.704678,78.55468,-0.14351684,0.56777143
80709,45.94,7.59304,38.34696,0.41597247,0.068752624
89520,0.060000002,-11.061711,11.121712,0.00054328144,-0.10016037
17460,8.05,24.679493,16.629494,0.07289026,0.22346517
63598,-10.240001,-30.329924,20.089924,-0.09272003,-0.27462807
47198,180.54,109.37767,71.16232,1.6347338,0.99038094
74559,0.120000005,11.154477,11.034477,0.0010865629,0.10100034
87407,-165.7,-139.61745,26.08255,-1.5003622,-1.2641927
43158,-23.560001,1.773672,25.333673,-0.21332851,0.01606005
58622,-88.2,-54.138504,34.061493,-0.7986237,-0.49020737
49102,165.69,157.56067,8.1293335,1.5002717,1.426663
106121,-87.979996,-61.946938,26.033058,-0.79663163,-0.56091034
21571,-228.90001,-339.83905,110.93904,-2.0726187,-3.0771375
85338,112.88,21.466417,91.41358,1.0220934,0.19437176
35664,-166.66,-164.13298,2.5270233,-1.5090547,-1.4861733
45570,-43.739998,-22.16581,21.574188,-0.39605215,-0.20070454
96378,-121.490005,-9.589091,111.90092,-1.1000544,-0.08682625
78771,0.0,-3.3504984,3.3504984,-0.0,-0.030337725
83469,-116.79,-124.62515,7.8351517,-1.0574973,-1.1284422
70329,98.73,-34.799583,133.52959,0.8939696,-0.31509945
88188,198.83,248.31198,49.48198,1.8003441,2.248388
74522,65.200005,54.020252,11.179752,0.5903658,0.48913667
57412,-93.21,-89.24088,3.9691162,-0.8439877,-0.80804855
54453,50.800003,62.60086,11.800858,0.45997828,0.5668314
11459,30.73,-21.285461,52.01546,0.27825063,-0.19273326
103247,-25.900002,-30.127625,4.227623,-0.23451649,-0.2727963
111067,-52.57,-37.63215,14.937851,-0.47600508,-0.34074745
69970,113.16,108.900764,4.259239,1.0246288,0.9860627
6932,0.060000002,1.3756571,1.3156571,0.00054328144,0.012456149
33675,-126.96,-116.72392,10.236076,-1.1495835,-1.056899
118847,108.96001,10.614745,98.34526,0.9865991,0.09611323
117295,-70.18,-57.453873,12.726128,-0.6354582,-0.520227
100499,-5.94,6.1005883,12.040588,-0.053784862,0.055238936
48129,113.2,127.806694,14.606697,1.0249909,1.15725
15297,-41.27,-89.11528,47.84528,-0.37368706,-0.8069113
119492,-0.1,31.013575,31.113575,-0.00090546906,0.2808183
53573,-44.920002,-24.094936,20.825066,-0.4067367,-0.2181722
97340,36.72,29.89654,6.8234615,0.33248824,0.2707039
607,107.42,18.23334,89.18666,0.9726548,0.16509724
113684,-70.81,-80.708275,9.898277,-0.64116263,-0.7307884
21534,134.16,77.72587,56.434135,1.2147772,0.7037837
41781,-62.66,-32.478344,30.181656,-0.5673669,-0.29408133
52403,2.5800002,59.931732,57.35173,0.023361102,0.5426633
65079,-27.92,-20.312067,7.607933,-0.25280696,-0.18391947
4664,-52.56,49.735542,102.29555,-0.47591454,0.45033994
117790,-49.309998,-82.1241,32.814102,-0.44648677,-0.7436083
25404,45.34,123.45677,78.116776,0.41053966,1.1178628
6523,156.06,231.14496,75.08496,1.413075,2.092946
99291,138.14,138.64062,0.5006256,1.2508149,1.255348
96809,90.86,128.46475,37.60475,0.82270914,1.1632086
84762,0.0,2.9506044,2.9506044,-0.0,0.02671681
80261,220.88,198.30719,22.572815,2.0,1.7956102
51271,-184.34999,34.996685,219.34668,-1.6692321,0.31688416
22259,0.47000003,1.4246396,0.95463955,0.0042557046,0.012899671
1457,-59.659996,-86.54362,26.883621,-0.5402028,-0.78362566
79738,-29.14,-83.74348,54.603477,-0.26385367,-0.7582713
114389,0.0,-0.33365855,0.33365855,0.0,-0.0030211748
40751,3.26,19.651665,16.391665,0.029518291,0.17793974
95042,-106.340004,-68.93626,37.403748,-0.9628758,-0.62419647
12433,44.89,-339.3689,384.2589,0.40646505,-3.0728803
30125,-89.85,-72.63251,17.217491,-0.81356394,-0.65766484
3767,0.020000001,-2.8056777,2.8256776,0.00018109381,-0.025404543
12488,-0.57,6.719033,7.289033,-0.0051611736,0.060838763
102995,128.75,123.67266,5.077339,1.1657914,1.1198176
30438,167.47,136.07332,31.396683,1.516389,1.2321018
81222,-0.18,10.176588,10.356588,-0.0016298443,0.09214585
107145,81.55,73.32028,8.229721,0.73841,0.66389245
5003,-10.04,6.6554985,16.6955,-0.09090909,0.060263477
84559,118.37,103.246185,15.123817,1.0718037,0.93486226
59455,-46.640003,-35.55004,11.089962,-0.42231077,-0.32189462
95384,18.74,1.2680545,17.471945,0.1696849,0.01148184
67645,-227.48001,-56.30549,171.17453,-2.059761,-0.50982875
68977,8.16,-17.862492,26.022491,0.073886275,-0.16173933
39089,-86.06,-54.57985,31.480148,-0.7792466,-0.49420363
66768,-0.34,4.7201066,5.0601068,-0.0030785948,0.042739104
67941,44.25,23.63948,20.61052,0.40067005,0.21404818
62509,-62.1,-57.36671,4.733288,-0.5622963,-0.5194378
9833,-89.909996,-44.35039,45.559605,-0.8141072,-0.40157905
27296,189.37001,195.97386,6.6038513,1.7146868,1.7744826
92479,21.02,-79.51373,100.53374,0.1903296,-0.71997225
49162,117.18,91.00063,26.179367,1.0610286,0.82398254
114205,-30.89,12.98798,43.87798,-0.2796994,0.11760213
66068,0.25,14.185803,13.935803,0.0022636726,0.12844805
60711,32.899998,-16.288942,49.188942,0.2978993,-0.14749132
86557,146.25,40.011097,106.23891,1.3242484,0.3622881
19394,0.0,-19.323774,19.323774,-0.0,-0.17497079
90025,36.29,3.1279075,33.162094,0.3285947,0.028322235
76300,-5.3700004,47.186752,52.55675,-0.04862369,0.42726144
16070,121.600006,-75.43217,197.03217,1.1010504,-0.6830149
19602,-79.72,-37.214592,42.50541,-0.7218399,-0.3369666
105450,-23.01,-17.322334,5.687666,-0.20834842,-0.15684837
115062,44.34,7.6470346,36.692966,0.40148497,0.06924153
71932,-162.69,-93.1272,69.562805,-1.4731076,-0.84323794
10335,54.600002,34.11194,20.488064,0.4943861,0.30887303
77683,-4.3,1.0045066,5.304507,-0.03893517,0.009095496
48510,0.05,-314.75757,314.80756,0.00045273453,-2.8500323
8589,12.1,-8.706352,20.806353,0.109561756,-0.07883333
49855,-203.43,-79.44659,123.983406,-1.8419956,-0.7193642
31742,295.78,66.18133,229.59866,2.6781962,0.59925145
95182,107.14,90.81646,16.32354,0.97011954,0.8223149
67455,67.86,90.11008,22.250076,0.6144513,0.81591886
64814,62.230003,37.634434,24.59557,0.5634734,0.34076813
93419,-62.5,-15.973719,46.526283,-0.56591815,-0.14463708
80157,346.33002,321.74667,24.583344,3.135911,2.9133165
7008,232.87999,154.99669,77.8833,2.1086562,1.403447
60002,87.979996,124.15978,36.179787,0.79663163,1.1242284
