item_id,true_value_unscaled,prediction_unscaled,Unscaled Error,true_value_scaled,prediction_scaled
8756,0.07,-6.297,6.366875,0.00063382834,-0.057
72648,-0.030000001,-52.4,52.37625,-0.00027164072,-0.4746
97624,-0.38000003,8.29,8.669063,-0.0034407824,0.0751
74524,-67.55,-108.44,40.887497,-0.6116443,-0.982
30504,-96.560005,-115.3,18.752495,-0.8743209,-1.044
66015,-36.14,-27.77,8.374374,-0.3272365,-0.2515
84607,-292.89,-290.0,2.8900146,-2.6520283,-2.627
7009,-115.68,-84.4,31.305,-1.0474466,-0.764
68932,-22.13,-18.7,3.4268742,-0.2003803,-0.1693
18634,4.9,-24.06,28.9625,0.044367984,-0.2179
61868,-163.18001,49.38,212.55501,-1.4775444,0.447
107623,-0.05,-8.81,8.7625,-0.00045273453,-0.0798
78348,56.73,55.03,1.6987495,0.5136726,0.4983
106342,-14.67,-8.26,6.4121876,-0.1328323,-0.07477
98053,5.8900003,-81.5,87.39,0.053332128,-0.738
117419,70.32,65.8,4.5074997,0.63672584,0.5957
23273,-77.18,-26.97,50.21125,-0.698841,-0.2443
41666,0.05,12.21,12.160937,0.00045273453,0.11053
90581,0.0,-6.227,6.2265625,0.0,-0.05637
36092,-61.54,-59.06,2.477501,-0.55722564,-0.5347
24948,-13.87,-51.88,38.005,-0.12558855,-0.4697
70200,-153.57,-123.5,30.070007,-1.3905288,-1.118
20598,182.79001,141.6,41.16501,1.6551069,1.282
120482,-131.91,-44.5,87.41,-1.1944042,-0.4028
60042,-0.15,-18.02,17.865625,-0.0013582036,-0.1631
75545,-94.810005,-85.6,9.185005,-0.8584752,-0.7754
87931,6.3100004,-54.25,60.56,0.057135098,-0.4912
50850,-35.24,-42.56,7.3224983,-0.3190873,-0.3853
58836,-50.5,-49.3,1.1875,-0.45726186,-0.4465
32796,39.0,21.95,17.046875,0.35313293,0.1987
70183,-49.800003,-49.4,0.39375305,-0.4509236,-0.4473
77834,-20.13,-119.8,99.6825,-0.18227091,-1.085
17308,45.65,35.5,10.150002,0.41334662,0.3215
27615,7.7900004,22.25,14.459999,0.07053604,0.2014
118283,46.850002,42.34,4.5062523,0.42421225,0.3835
17451,0.030000001,-2.816,2.8464062,0.00027164072,-0.0255
114820,5.6200004,74.5,68.88,0.05088736,0.675
85887,-172.09001,-76.6,95.46501,-1.5582217,-0.694
44927,42.7,32.5,10.200001,0.38663527,0.2942
74298,163.61,114.9,48.735,1.4814379,1.04
71761,-97.579994,8.75,106.329994,-0.88355666,0.0792
39895,164.73001,1.754,162.9761,1.4915792,0.01588
111711,145.22,103.56,41.6575,1.3149221,0.9375
114056,6.1400003,-36.5,42.64,0.0555958,-0.3306
13178,54.54,51.5,3.040001,0.4938428,0.4663
66370,-56.85,-2.861,53.98867,-0.5147591,-0.02591
110722,23.0,10.17,12.828125,0.20825788,0.0921
99273,63.55,-144.4,207.925,0.57542557,-1.308
118151,0.09,0.8223,0.7322656,0.00081492215,0.007446
24128,122.71,296.5,173.79001,1.111101,2.684
60443,-31.71,5.2,36.909218,-0.28712422,0.0471
75748,475.65,131.6,344.025,4.3068633,1.192
54959,-0.15,7.664,7.8140626,-0.0013582036,0.0694
34472,192.54,175.1,17.414993,1.7433901,1.586
95260,27.76,10.99,16.767813,0.2513582,0.09955
95248,-71.23,-80.3,9.082497,-0.6449656,-0.727
120414,103.34,48.84,54.496246,0.9357117,0.4424
88136,-13.410001,-46.28,32.87125,-0.1214234,-0.4192
88582,291.42,343.2,51.829987,2.638718,3.107
103146,-237.42,7.137,244.55672,-2.1497645,0.06464
75498,0.020000001,10.15,10.128437,0.00018109381,0.0919
64277,-51.82,-2.758,49.062187,-0.46921405,-0.02498
5083,146.93,21.05,125.88312,1.3304056,0.1906
5372,-59.7,-89.0,29.3,-0.540565,-0.8057
119813,-60.5,-28.55,31.953125,-0.54780877,-0.2585
57378,-282.72,-228.2,54.47,-2.559942,-2.066
55476,105.18,48.8,56.3675,0.9523723,0.442
49287,-417.57,-433.5,15.929993,-3.780967,-3.926
113837,-102.98,-21.58,81.40188,-0.932452,-0.1954
101300,-27.61,-32.53,4.9212494,-0.25,-0.2944
119193,-128.65,-62.34,66.306244,-1.1648859,-0.5645
117062,133.25,17.94,115.3125,1.2065375,0.1624
69163,-69.479996,125.56,195.0425,-0.6291199,1.137
76551,18.73,47.1,28.36375,0.16959435,0.4265
97539,165.77,76.56,89.207504,1.500996,0.6934
47765,-41.170002,6.81,47.978596,-0.3727816,0.06165
84297,84.549995,75.6,8.924995,0.76557404,0.6846
56879,-0.17,10.43,10.599688,-0.0015392974,0.0944
13105,-15.089999,20.69,35.7775,-0.13663527,0.1873
70651,23.31,-3.703,27.013124,0.21106483,-0.03354
24381,71.71,-56.47,128.17874,0.64931184,-0.511
44057,-31.400002,-1.039,30.360939,-0.28431728,-0.00941
2593,168.23001,94.2,74.04251,1.5232706,0.853
71638,319.97,335.8,15.779999,2.8972292,3.041
44358,81.990005,86.44,4.4474945,0.7423941,0.7827
84446,142.12999,74.2,67.94249,1.2869431,0.672
106527,-19.53,-9.56,9.967501,-0.1768381,-0.0866
119756,427.14,564.5,137.35999,3.8676205,5.113
64809,182.83,63.7,119.1425,1.6554691,0.5767
54013,62.420002,110.25,47.829998,0.5651938,0.998
99342,77.579994,56.2,21.392494,0.70246285,0.509
93977,0.120000005,2.107,1.9874219,0.0010865629,0.01907
117784,15.929999,19.8,3.8668756,0.14424121,0.1793
38036,182.35,118.0,64.350006,1.6511228,1.068
11826,-5.21,-14.68,9.469687,-0.047174938,-0.1329
113363,180.34999,-169.2,349.59998,1.6330134,-1.532
51298,34.21,-9.46,43.670937,0.30976096,-0.08563
92853,-0.030000001,-1.93,1.8996875,-0.00027164072,-0.01747
19935,27.55,8.555,18.995312,0.24945672,0.07745
30850,-100.54,12.98,113.51656,-0.91035855,0.1175
1296,193.97,26.72,167.25125,1.7563382,0.242
66622,-6.38,38.75,45.13,-0.057768926,0.3508
88320,-140.87001,-104.4,36.49501,-1.2755343,-0.945
47010,-105.63,-67.0,38.629997,-0.95644695,-0.6064
67218,-96.880005,-5.4,91.48157,-0.8772184,-0.0489
60019,464.38004,-41.66,506.0363,4.2048173,-0.3772
33483,-62.769997,-38.88,23.894997,-0.5683629,-0.352
46742,118.630005,25.4,93.223755,1.074158,0.23
14200,44.32,88.7,44.3675,0.4013039,0.803
33007,-57.399998,-177.1,119.725006,-0.5197392,-1.604
19738,0.020000001,37.0,36.98,0.00018109381,0.335
66655,-83.43,20.89,104.320625,-0.7554328,0.1892
61346,-166.95001,-143.0,23.950012,-1.5116806,-1.295
60395,21.12,17.88,3.2450008,0.19123507,0.1619
90929,-52.62,-83.0,30.380001,-0.4764578,-0.7515
54403,-162.76,-215.1,52.365005,-1.4737414,-1.948
92427,80.45,23.44,57.012497,0.7284498,0.2123
21787,-74.090004,-83.75,9.659996,-0.670862,-0.7583
81632,-163.47,-117.9,45.595,-1.4801702,-1.067
93942,0.13000001,-2.6,2.7296095,0.0011771098,-0.02354
91875,440.26,442.2,1.9899902,3.986418,4.004
92971,103.1,174.2,71.15,0.93353856,1.578
20480,39.010002,18.44,20.572502,0.35322347,0.167
10654,146.26001,-12.16,158.41626,1.324339,-0.11005
108562,44.800003,-12.22,57.018753,0.40565014,-0.11066
88959,0.010000001,53.84,53.83375,9.0546906e-05,0.4875
105871,292.25998,325.5,33.24002,2.6463237,2.947
56203,10.910001,9.25,1.6600008,0.098786674,0.08374
111875,1.01,-4.746,5.756094,0.0091452375,-0.04297
116032,-177.03,-119.8,57.2175,-1.6029519,-1.085
97288,329.36002,197.4,131.98502,2.9822528,1.787
92800,0.0,4.07,4.0703125,-0.0,0.03687
14834,138.95001,130.1,8.825012,1.2581493,1.179
32756,-0.060000002,-1.137,1.0767188,-0.00054328144,-0.01029
80133,-2.2,-92.1,89.925,-0.01992032,-0.834
73040,0.010000001,0.914,0.9040625,9.0546906e-05,0.00828
73442,-188.22,-232.8,44.53,-1.7042738,-2.107
68553,-11.7300005,-7.598,4.1323442,-0.10621152,-0.0688
16144,-43.43,-57.3,13.8825,-0.3932452,-0.519
116697,-128.23999,-77.8,50.42749,-1.1611735,-0.7046
19907,214.37,156.9,57.494995,1.941054,1.421
85917,8.5,-7.684,16.183594,0.07696487,-0.0696
9794,-107.68,-94.2,13.4925,-0.9750091,-0.853
54237,140.5,387.5,247.0,1.272184,3.51
112746,-38.75,-28.28,10.46875,-0.35086924,-0.256
113561,-171.59001,-188.2,16.659988,-1.5536944,-1.705
41532,13.52,-14.17,27.691875,0.12241942,-0.1283
11793,-0.030000001,1.047,1.076875,-0.00027164072,0.009476
19714,8.3,-43.7,51.9875,0.07515393,-0.3955
93647,67.81,66.94,0.87249756,0.61399853,0.606
105434,-29.84,3.896,33.736485,-0.27019197,0.03528
48255,165.12001,189.4,24.25499,1.4951105,1.715
16744,1.73,5.93,4.1996875,0.015664615,0.05368
94334,33.87,48.25,14.380001,0.30668235,0.437
30862,0.0,86.6,86.625,0.0,0.784
37313,-0.05,7.73,7.780469,-0.00045273453,0.07
39962,-57.68,35.47,93.14875,-0.52227455,0.3213
38477,-92.21,-146.8,54.54,-0.834933,-1.329
115355,-16.18,17.78,33.96125,-0.1465049,0.161
116174,29.669998,7.227,22.443436,0.26865265,0.0654
105306,1.36,12.625,11.265,0.012314379,0.1143
101560,0.28,62.72,62.43875,0.0025353134,0.568
65642,-56.5,-36.44,20.0625,-0.51159,-0.3298
40359,-18.55,-89.8,71.2625,-0.1679645,-0.8135
28439,58.710003,58.03,0.6787529,0.5316009,0.5254
69768,1.49,12.85,11.361563,0.013491489,0.1164
67026,302.5,-71.56,374.0625,2.7390437,-0.648
88204,50.640003,0.0877,50.552296,0.45852953,0.000794
1443,-0.15,1.502,1.6519531,-0.0013582036,0.013596
42718,-548.5,-473.2,75.25,-4.9664974,-4.285
99335,-94.38,51.16,145.53625,-0.85458165,0.4631
9723,25.59,-85.0,110.59,0.23170952,-0.7695
15049,119.57001,15.37,104.20282,1.0826694,0.1392
72640,66.92,95.44,28.517502,0.60593987,0.8643
120154,31.099998,-4.07,35.17031,0.28160086,-0.03687
24818,-0.13000001,1.274,1.404414,-0.0011771098,0.011536
101378,-2.54,-24.36,21.819374,-0.022998914,-0.2206
17226,-386.75,-349.5,37.25,-3.5019014,-3.164
23248,0.120000005,-33.72,33.83875,0.0010865629,-0.3052
101446,113.82,25.4,88.41375,1.0306048,0.2301
93518,-0.4,-10.82,10.420313,-0.0036218762,-0.09796
2704,72.59,57.75,14.839996,0.65727997,0.523
79743,-4.1,15.87,19.967188,-0.03712423,0.1437
78671,207.83,-14.766,222.59563,1.8818363,-0.1337
28107,0.27,-0.4768,0.7468066,0.0024447665,-0.00432
8932,256.64,-141.2,397.89,2.3237958,-1.279
12,378.9,-73.75,452.65,3.4308221,-0.668
113969,-85.38,-127.4,41.995003,-0.77308947,-1.153
112143,0.76000005,14.98,14.216562,0.006881565,0.1356
76751,-139.19,-608.5,469.31,-1.2603223,-5.508
94465,-42.27,27.69,69.957504,-0.38274175,0.2507
39854,-97.42,-17.27,80.15437,-0.8821079,-0.1564
77092,-123.11001,-70.56,52.54751,-1.114723,-0.639
20819,0.030000001,-10.46,10.490937,0.00027164072,-0.0947
31411,-45.5,-31.44,14.0625,-0.4119884,-0.2847
42654,-57.329998,-63.75,6.420002,-0.5191054,-0.577
20190,-0.19000001,1.051,1.2407813,-0.0017203912,0.009514
91409,0.13000001,6.06,5.9285936,0.0011771098,0.05487
103830,378.5,371.5,7.0,3.4272003,3.363
101677,8.75,-49.12,57.875,0.07922854,-0.4448
101512,-60.91,-77.25,16.34,-0.5515212,-0.699
20511,-649.96,-104.06,545.8975,-5.8851867,-0.9424
114281,-100.79,113.9,214.66501,-0.9126222,1.031
117286,53.25,-85.5,138.75,0.48216227,-0.7744
86514,-143.25,-88.25,55.0,-1.2970843,-0.7993
25486,-129.89,-131.2,1.3600006,-1.1761137,-1.188
100923,89.57,39.22,50.35125,0.8110286,0.3552
76348,103.15,72.9,30.275002,0.9339913,0.6597
54599,-74.4,-97.8,23.412498,-0.673669,-0.8857
66153,-354.15002,-294.0,60.150024,-3.2067187,-2.662
75018,-85.729996,51.78,137.51125,-0.7762586,0.4688
7080,14.129999,-24.47,38.598747,0.12794277,-0.2216
67436,419.8,376.8,43.049988,3.801159,3.412
80870,-32.61,-46.06,13.452499,-0.29527345,-0.417
63111,-77.659996,-5.29,72.37093,-0.7031872,-0.04788
93174,0.67,3.023,2.3534374,0.0060666427,0.02737
106021,-8.14,-14.21,6.070937,-0.07370518,-0.1287
11816,117.45,44.34,73.10625,1.0634733,0.4016
109083,-23.28,-5.875,17.405,-0.2107932,-0.0532
65992,158.6,203.0,44.399994,1.4360739,1.838
15809,-70.9,-73.8,2.9124985,-0.64197755,-0.6685
35079,-136.47,-41.75,94.72,-1.2356936,-0.378
21820,-69.88,-68.0,1.8799973,-0.63274175,-0.6157
108194,-241.62,-32.06,209.5575,-2.1877942,-0.2903
109885,330.1,113.44,216.6625,2.9889534,1.027
9885,1.24,-0.8975,2.137461,0.011227816,-0.008125
62528,0.41000003,4.168,3.7579687,0.0037124231,0.03775
13486,0.09,0.2585,0.16854492,0.00081492215,0.00234
109715,2.8700001,-0.3093,3.1793263,0.025986962,-0.0028
43272,-67.799995,-63.7,4.1124954,-0.613908,-0.5767
85226,-143.17,-17.84,125.32625,-1.29636,-0.1615
1036,-17.28,-32.5,15.219999,-0.15646505,-0.2942
109090,-233.19,4.94,238.13141,-2.1114633,0.04474
11806,-46.629997,-56.2,9.557503,-0.4222202,-0.509
99968,106.77,140.9,34.105003,0.9667693,1.275
21252,151.26,101.06,50.197495,1.3696125,0.915
30960,196.27,234.6,38.354996,1.7771641,2.125
61532,-0.47000003,-9.69,9.2175,-0.0042557046,-0.0877
24134,20.93,30.02,9.085625,0.18951467,0.2717
106572,41.29,-16.08,57.368126,0.37386817,-0.1456
90043,-69.009995,29.14,98.15062,-0.62486416,0.264
109896,174.40001,38.94,135.46251,1.579138,0.3525
33306,-161.83,-110.25,51.58,-1.4653206,-0.9985
8580,-55.809998,-102.2,46.377502,-0.50534225,-0.9253
69060,-229.68,-125.75,103.92999,-2.0796812,-1.139
86069,115.85,6.562,109.2875,1.0489858,0.05942
97598,198.55,138.0,60.550003,1.7978088,1.249
15732,-241.69,-128.4,113.315,-2.1884282,-1.162
29405,-202.87,-104.06,98.807495,-1.836925,-0.9424
44840,-45.67,-38.34,7.326248,-0.4135277,-0.3472
113904,23.94,-13.4,37.33844,0.2167693,-0.12134
14199,-107.060005,-54.78,52.278755,-0.96939516,-0.496
105238,-121.149994,-73.3,47.837494,-1.0969757,-0.664
50745,22.24,15.85,6.3884373,0.20137632,0.1436
68870,0.22000001,6.87,6.651094,0.001992032,0.06223
99505,48.170002,-57.53,105.70125,0.43616444,-0.521
117018,45.33,58.2,12.857498,0.41044912,0.527
51111,194.34,65.9,128.465,1.7596885,0.5967
47679,-291.79,-106.56,185.22751,-2.6420681,-0.965
52406,151.39,233.0,81.61,1.3707895,2.11
14639,0.25,-21.84,22.09375,0.0022636726,-0.1978
17624,-146.98,-4.26,142.71828,-1.3308583,-0.03857
34045,8.64,-90.2,98.8275,0.07823253,-0.817
95161,-996.94,119.5,1116.44,-9.026983,1.082
18639,19.55,-14.84,34.39375,0.1770192,-0.1344
30888,-70.96,25.2,96.163124,-0.64252084,0.2283
8372,-60.129997,-4.777,55.352654,-0.5444585,-0.04327
38189,1.0400001,-15.45,16.493126,0.009416878,-0.1399
118191,-84.5,-46.06,38.4375,-0.76512134,-0.417
117545,-15.849999,35.7,51.5375,-0.14351684,0.3232
80709,45.94,2.594,43.34625,0.41597247,0.02348
89520,0.060000002,-23.3,23.356874,0.00054328144,-0.2109
17460,8.05,2.174,5.876172,0.07289026,0.01968
63598,-10.240001,-23.81,13.572499,-0.09272003,-0.2156
47198,180.54,109.94,70.60249,1.6347338,0.9956
74559,0.120000005,-12.85,12.971562,0.0010865629,-0.1164
87407,-165.7,-74.44,91.2625,-1.5003622,-0.674
43158,-23.560001,44.28,67.84125,-0.21332851,0.401
58622,-88.2,-5.58,82.62187,-0.7986237,-0.0505
49102,165.69,135.9,29.815002,1.5002717,1.23
106121,-87.979996,-72.06,15.917496,-0.79663163,-0.6523
21571,-228.90001,-320.0,91.09999,-2.0726187,-2.898
85338,112.88,47.84,65.03625,1.0220934,0.433
35664,-166.66,-169.0,2.3399963,-1.5090547,-1.53
45570,-43.739998,33.6,77.33375,-0.39605215,0.3042
96378,-121.490005,-17.19,104.302505,-1.1000544,-0.1556
78771,0.0,10.07,10.0703125,-0.0,0.0912
83469,-116.79,-100.75,16.04,-1.0574973,-0.912
70329,98.73,-35.97,134.69876,0.8939696,-0.3257
88188,198.83,221.1,22.294998,1.8003441,2.002
74522,65.200005,59.38,5.8250046,0.5903658,0.5376
57412,-93.21,-43.06,50.1475,-0.8439877,-0.39
54453,50.800003,61.62,10.824997,0.45997828,0.558
11459,30.73,69.06,38.3325,0.27825063,0.6255
103247,-25.900002,1.884,27.78379,-0.23451649,0.01706
111067,-52.57,-52.34,0.2262497,-0.47600508,-0.4739
69970,113.16,93.56,19.597504,1.0246288,0.847
6932,0.060000002,6.473,6.4126563,0.00054328144,0.05862
33675,-126.96,-123.06,3.897499,-1.1495835,-1.114
118847,108.96001,55.75,53.210007,0.9865991,0.505
117295,-70.18,-81.7,11.5075,-0.6354582,-0.7397
100499,-5.94,3.559,9.498594,-0.053784862,0.03223
48129,113.2,156.2,43.050003,1.0249909,1.415
15297,-41.27,-104.4,63.105,-0.37368706,-0.9453
119492,-0.1,39.9,40.00625,-0.00090546906,0.3613
53573,-44.920002,57.8,102.7325,-0.4067367,0.5234
97340,36.72,41.88,5.154999,0.33248824,0.3792
607,107.42,15.234,92.18562,0.9726548,0.138
113684,-70.81,-83.1,12.315002,-0.64116263,-0.7524
21534,134.16,49.03,85.12875,1.2147772,0.444
41781,-62.66,-19.45,43.206875,-0.5673669,-0.1761
52403,2.5800002,37.72,35.13875,0.023361102,0.3416
65079,-27.92,-12.484,15.435625,-0.25280696,-0.11304
4664,-52.56,50.94,103.4975,-0.47591454,0.4612
117790,-49.309998,-34.16,15.153748,-0.44648677,-0.3093
25404,45.34,62.22,16.87875,0.41053966,0.5635
6523,156.06,177.6,21.565002,1.413075,1.608
99291,138.14,182.6,44.485,1.2508149,1.653
96809,90.86,111.8,20.9525,0.82270914,1.013
84762,0.0,-2.328,2.328125,-0.0,-0.02109
80261,220.88,255.0,34.119995,2.0,2.309
51271,-184.34999,-41.72,142.63124,-1.6692321,-0.3777
22259,0.47000003,-7.312,7.7825003,0.0042557046,-0.0662
1457,-59.659996,-140.8,81.090004,-0.5402028,-1.274
79738,-29.14,-43.22,14.078751,-0.26385367,-0.3914
114389,0.0,1.795,1.7949219,0.0,0.01625
40751,3.26,40.34,37.08375,0.029518291,0.3652
95042,-106.340004,-82.75,23.590004,-0.9628758,-0.749
12433,44.89,-709.0,753.89,0.40646505,-6.418
30125,-89.85,-82.25,7.5999985,-0.81356394,-0.7446
3767,0.020000001,-16.11,16.129375,0.00018109381,-0.1459
12488,-0.57,13.164,13.734062,-0.0051611736,0.1192
102995,128.75,152.2,23.5,1.1657914,1.379
30438,167.47,191.5,24.029999,1.516389,1.734
81222,-0.18,11.164,11.344063,-0.0016298443,0.1011
107145,81.55,96.75,15.199997,0.73841,0.876
5003,-10.04,2.354,12.393516,-0.09090909,0.02132
84559,118.37,131.1,12.754997,1.0718037,1.1875
59455,-46.640003,-41.25,5.390003,-0.42231077,-0.3735
95384,18.74,16.36,2.3806248,0.1696849,0.1481
67645,-227.48001,-140.8,86.73001,-2.059761,-1.274
68977,8.16,4.19,3.9685936,0.073886275,0.03796
39089,-86.06,-86.56,0.50250244,-0.7792466,-0.7837
66768,-0.34,3.125,3.465,-0.0030785948,0.02829
67941,44.25,113.25,69.0,0.40067005,1.025
62509,-62.1,-39.6,22.506248,-0.5622963,-0.3586
9833,-89.909996,-59.97,29.941246,-0.8141072,-0.543
27296,189.37001,180.6,8.74501,1.7146868,1.636
92479,21.02,-69.9,90.895004,0.1903296,-0.633
49162,117.18,72.25,44.93,1.0610286,0.6543
114205,-30.89,15.61,46.499374,-0.2796994,0.1414
66068,0.25,-4.227,4.4765625,0.0022636726,-0.03827
60711,32.899998,-13.03,45.931248,0.2978993,-0.118
86557,146.25,59.84,86.40625,1.3242484,0.542
19394,0.0,-1.608,1.6083984,-0.0,-0.014565
90025,36.29,17.78,18.50875,0.3285947,0.161
76300,-5.3700004,120.7,126.0575,-0.04862369,1.093
16070,121.600006,115.94,5.662506,1.1010504,1.05
19602,-79.72,-56.4,23.313751,-0.7218399,-0.5107
105450,-23.01,-31.0,7.99,-0.20834842,-0.2808
115062,44.34,4.117,40.222813,0.40148497,0.0373
71932,-162.69,-112.94,49.752502,-1.4731076,-1.022
10335,54.600002,-29.72,84.318756,0.4943861,-0.269
77683,-4.3,5.406,9.70625,-0.03893517,0.04895
48510,0.05,-273.0,273.05,0.00045273453,-2.473
8589,12.1,-49.84,61.94375,0.109561756,-0.4514
49855,-203.43,-173.4,30.054993,-1.8419956,-1.57
31742,295.78,56.84,238.93625,2.6781962,0.5146
95182,107.14,111.06,3.9225006,0.97011954,1.006
67455,67.86,94.06,26.2025,0.6144513,0.8516
64814,62.230003,53.6,8.636253,0.5634734,0.4854
93419,-62.5,-17.67,44.828125,-0.56591815,-0.16
80157,346.33002,223.5,122.83002,3.135911,2.023
7008,232.87999,191.2,41.62999,2.1086562,1.731
60002,87.979996,95.44,7.4575043,0.79663163,0.8643
89533,-65.990005,-58.2,7.8025055,-0.59751904,-0.527
110213,127.700005,10.36,117.34063,1.156284,0.0938
90976,-300.0,-17.4,282.59375,-2.716407,-0.1576
83111,-14.6,82.1,96.725,-0.13219848,0.7437
45516,100.299995,86.5,13.799995,0.9081854,0.783
29486,0.2,6.914,6.7140627,0.0018109381,0.0626
9733,-119.89001,0.8735,120.76354,-1.0855669,0.00791
11119,-39.78,-16.58,23.201874,-0.36019558,-0.1501
66276,101.35,19.69,81.6625,0.91769284,0.1782
80680,177.0,38.44,138.5625,1.6026802,0.348
42032,11.22,-4.35,15.571563,0.10159363,-0.0394
59766,24.62,8.58,16.041876,0.22292648,0.0777
58858,33.120003,13.21,19.909065,0.29989135,0.1196
81386,-21.16,9.875,31.035,-0.19159725,0.0894
88472,33.36,46.94,13.577499,0.30206448,0.425
103720,0.23,7.457,7.227031,0.0020825788,0.0675
58035,1.7600001,10.92,9.161875,0.015936255,0.0989
23398,21.5,49.62,28.125,0.19467585,0.4492
17497,-804.0,-386.0,418.0,-7.279971,-3.494
104798,6.9,3.127,3.773047,0.062477365,0.02832
96775,158.43,106.94,51.492493,1.4345345,0.9683
95957,91.86,135.0,43.14,0.83176386,1.223
61670,-60.379997,40.06,100.4425,-0.5467222,0.3628
90250,-33.4,-6.477,26.923439,-0.30242667,-0.05865
8094,-275.89,-320.2,44.359985,-2.4980986,-2.9
103343,501.47,116.4,385.095,4.5406556,1.054
45708,-13.370001,-47.2,33.817497,-0.12106121,-0.4272
115167,54.08,101.56,47.4825,0.48967767,0.9194
53407,146.81,-26.39,173.20062,1.3293191,-0.2389
103580,53.33,-45.16,98.48625,0.48288664,-0.409
94107,-92.53,-139.8,47.22,-0.8378305,-1.266
36929,-27.81,-46.12,18.315,-0.25181094,-0.4177
24405,-50.469997,-67.4,16.905003,-0.4569902,-0.61
71740,202.55,102.7,99.8625,1.8340275,0.9297
51260,-107.35,-126.5,19.150002,-0.972021,-1.1455
46996,68.53,-7.758,76.28781,0.6205179,-0.07025
99041,135.95999,159.6,23.665009,1.2310756,1.445
38656,-0.010000001,62.72,62.72875,-9.0546906e-05,0.568
116641,69.3,113.56,44.262497,0.62749004,1.028
89919,-169.11,-200.6,31.515,-1.5312387,-1.816
89996,-1.1700001,-17.55,16.376875,-0.010593988,-0.1588
