item_id,true_value_unscaled,prediction_unscaled,Unscaled Error,true_value_scaled,prediction_scaled
117062,133.25,-38.1,171.34375,1.2065375,-0.345
69163,-69.479996,24.2,93.68312,-0.6291199,0.2191
76551,18.73,15.016,3.7143745,0.16959435,0.136
97539,165.77,615.0,449.22998,1.500996,5.566
47765,-41.170002,-65.0,23.829998,-0.3727816,-0.5884
84297,84.549995,67.8,16.737495,0.76557404,0.6143
56879,-0.17,49.75,49.92,-0.0015392974,0.4504
13105,-15.089999,6.54,21.629063,-0.13663527,0.0592
70651,23.31,99.2,75.8775,0.21106483,0.898
24381,71.71,-72.2,143.89749,0.64931184,-0.654
44057,-31.400002,4.28,35.68125,-0.28431728,0.03876
2593,168.23001,141.1,27.105011,1.5232706,1.277
71638,319.97,319.0,0.9700012,2.8972292,2.889
44358,81.990005,42.38,39.615005,0.7423941,0.3838
84446,142.12999,89.94,52.19249,1.2869431,0.8145
106527,-19.53,33.66,53.18625,-0.1768381,0.3047
119756,427.14,538.0,110.859985,3.8676205,4.87
64809,182.83,65.06,117.7675,1.6554691,0.589
54013,62.420002,83.9,21.454998,0.5651938,0.7593
99342,77.579994,90.3,12.732506,0.70246285,0.818
93977,0.120000005,-1.852,1.9715625,0.0010865629,-0.01677
117784,15.929999,19.88,3.9450006,0.14424121,0.1799
38036,182.35,73.7,108.662506,1.6511228,0.6675
11826,-5.21,-12.11,6.899375,-0.047174938,-0.1096
113363,180.34999,-50.4,230.75624,1.6330134,-0.4565
51298,34.21,-31.73,65.944374,0.30976096,-0.2874
92853,-0.030000001,9.38,9.412812,-0.00027164072,0.08496
19935,27.55,35.12,7.575001,0.24945672,0.318
30850,-100.54,72.94,173.47751,-0.91035855,0.66
1296,193.97,80.6,113.345,1.7563382,0.73
66622,-6.38,34.38,40.755,-0.057768926,0.3113
88320,-140.87001,-116.8,24.05751,-1.2755343,-1.058
47010,-105.63,-85.25,20.379997,-0.95644695,-0.772
67218,-96.880005,-20.36,76.52063,-0.8772184,-0.1843
60019,464.38004,-30.5,494.88004,4.2048173,-0.2761
33483,-62.769997,-19.48,43.28562,-0.5683629,-0.1764
46742,118.630005,6.055,112.57532,1.074158,0.0548
14200,44.32,78.44,34.1175,0.4013039,0.71
33007,-57.399998,-16.27,41.134373,-0.5197392,-0.1472
19738,0.020000001,-8.65,8.668438,0.00018109381,-0.0783
66655,-83.43,-2.691,80.738594,-0.7554328,-0.02437
61346,-166.95001,-136.4,30.575012,-1.5116806,-1.235
60395,21.12,-4.426,25.545782,0.19123507,-0.04007
90929,-52.62,-53.75,1.1300011,-0.4764578,-0.4866
54403,-162.76,-171.0,8.2400055,-1.4737414,-1.549
92427,80.45,41.94,38.512497,0.7284498,0.3796
21787,-74.090004,-85.3,11.222496,-0.670862,-0.7725
81632,-163.47,-154.4,9.095001,-1.4801702,-1.397
93942,0.13000001,-2.135,2.2647657,0.0011771098,-0.01933
91875,440.26,382.2,58.01001,3.986418,3.46
92971,103.1,164.2,61.15,0.93353856,1.487
20480,39.010002,41.56,2.5524979,0.35322347,0.3765
10654,146.26001,41.9,104.35376,1.324339,0.3794
108562,44.800003,8.266,36.534378,0.40565014,0.0748
88959,0.010000001,59.22,59.20875,9.0546906e-05,0.536
105871,292.25998,315.2,22.99002,2.6463237,2.854
56203,10.910001,33.8,22.9025,0.098786674,0.3062
111875,1.01,-4.645,5.6545315,0.0091452375,-0.04205
116032,-177.03,-149.9,27.154999,-1.6029519,-1.357
97288,329.36002,270.0,59.360016,2.9822528,2.445
92800,0.0,4.91,4.9101562,-0.0,0.04446
14834,138.95001,138.0,0.9500122,1.2581493,1.249
32756,-0.060000002,-5.54,5.4790626,-0.00054328144,-0.05014
80133,-2.2,18.72,20.91875,-0.01992032,0.1696
73040,0.010000001,-0.867,0.8771875,9.0546906e-05,-0.00785
73442,-188.22,-114.9,73.345,-1.7042738,-1.04
68553,-11.7300005,-29.47,17.73875,-0.10621152,-0.2668
16144,-43.43,-76.44,33.0075,-0.3932452,-0.692
116697,-128.23999,-62.28,65.95874,-1.1611735,-0.564
19907,214.37,108.8,105.557495,1.941054,0.9854
85917,8.5,30.81,22.3125,0.07696487,0.279
9794,-107.68,-91.4,16.305,-0.9750091,-0.8276
54237,140.5,-81.75,222.25,1.272184,-0.74
112746,-38.75,27.1,65.84375,-0.35086924,0.2454
113561,-171.59001,-100.75,70.84001,-1.5536944,-0.912
41532,13.52,-26.11,39.629375,0.12241942,-0.2365
11793,-0.030000001,13.93,13.959687,-0.00027164072,0.1261
19714,8.3,-59.25,67.55,0.07515393,-0.5366
93647,67.81,96.94,29.127502,0.61399853,0.878
105434,-29.84,-3.596,26.244297,-0.27019197,-0.03256
48255,165.12001,209.1,44.00499,1.4951105,1.894
16744,1.73,-7.676,9.405781,0.015664615,-0.0695
94334,33.87,29.72,4.151249,0.30668235,0.269
30862,0.0,14.14,14.140625,0.0,0.128
37313,-0.05,4.99,5.0382814,-0.00045273453,0.04517
39962,-57.68,46.44,104.1175,-0.52227455,0.4204
38477,-92.21,-195.4,103.165,-0.834933,-1.769
115355,-16.18,-65.06,48.8825,-0.1465049,-0.5894
116174,29.669998,-20.7,50.373123,0.26865265,-0.1875
105306,1.36,19.42,18.061874,0.012314379,0.1759
101560,0.28,9.29,9.009063,0.0025353134,0.0841
65642,-56.5,-83.06,26.5625,-0.51159,-0.752
40359,-18.55,-140.4,121.825,-0.1679645,-1.271
28439,58.710003,43.5,15.210003,0.5316009,0.3938
69768,1.49,25.92,24.431875,0.013491489,0.2347
67026,302.5,-86.44,388.9375,2.7390437,-0.7827
88204,50.640003,-18.12,68.765,0.45852953,-0.1642
1443,-0.15,-0.9478,0.79775393,-0.0013582036,-0.00858
42718,-548.5,-487.5,61.0,-4.9664974,-4.414
99335,-94.38,86.2,180.5675,-0.85458165,0.7803
9723,25.59,18.66,6.93375,0.23170952,0.169
15049,119.57001,29.84,89.72626,1.0826694,0.2703
72640,66.92,50.9,16.013748,0.60593987,0.461
120154,31.099998,-4.875,35.975,0.28160086,-0.04413
24818,-0.13000001,-3.057,2.9266405,-0.0011771098,-0.02768
101378,-2.54,-2.98,0.4404688,-0.022998914,-0.027
17226,-386.75,-296.0,90.75,-3.5019014,-2.68
23248,0.120000005,-5.16,5.280156,0.0010865629,-0.04672
101446,113.82,82.94,30.8825,1.0306048,0.751
93518,-0.4,-14.33,13.928125,-0.0036218762,-0.1298
2704,72.59,95.25,22.660004,0.65727997,0.8623
79743,-4.1,-40.9,36.80625,-0.03712423,-0.3704
78671,207.83,20.02,187.81438,1.8818363,0.1813
28107,0.27,-5.17,5.441875,0.0024447665,-0.04684
8932,256.64,-115.4,372.015,2.3237958,-1.045
12,378.9,-4.84,383.73984,3.4308221,-0.04382
113969,-85.38,-113.25,27.870003,-0.77308947,-1.025
112143,0.76000005,4.67,3.911875,0.006881565,0.0423
76751,-139.19,-618.0,478.81,-1.2603223,-5.598
94465,-42.27,7.227,49.496563,-0.38274175,0.0654
39854,-97.42,-64.4,33.045,-0.8821079,-0.583
77092,-123.11001,-196.1,73.01499,-1.114723,-1.775
20819,0.030000001,-9.0,9.03,0.00027164072,-0.0815
31411,-45.5,-44.12,1.375,-0.4119884,-0.3997
42654,-57.329998,-48.66,8.673748,-0.5191054,-0.4404
20190,-0.19000001,13.38,13.572812,-0.0017203912,0.12115
91409,0.13000001,1.093,0.96277344,0.0011771098,0.009895
103830,378.5,347.8,30.75,3.4272003,3.148
101677,8.75,-70.9,79.625,0.07922854,-0.6416
101512,-60.91,-32.7,28.2225,-0.5515212,-0.296
20511,-649.96,-70.06,579.8975,-5.8851867,-0.6343
114281,-100.79,79.06,179.85251,-0.9126222,0.716
117286,53.25,-16.36,69.609375,0.48216227,-0.1482
86514,-143.25,-185.1,41.875,-1.2970843,-1.676
25486,-129.89,-124.4,5.5149994,-1.1761137,-1.126
100923,89.57,-32.44,122.0075,0.8110286,-0.2937
76348,103.15,83.94,19.212502,0.9339913,0.76
54599,-74.4,-104.25,29.849998,-0.673669,-0.944
66153,-354.15002,-303.2,50.900024,-3.2067187,-2.746
75018,-85.729996,47.8,133.5425,-0.7762586,0.4329
7080,14.129999,-47.44,61.567497,0.12794277,-0.4294
67436,419.8,339.0,80.79999,3.801159,3.07
80870,-32.61,-49.56,16.9525,-0.29527345,-0.4487
63111,-77.659996,10.41,88.066246,-0.7031872,0.09424
93174,0.67,0.1969,0.4731006,0.0060666427,0.001782
106021,-8.14,12.28,20.42125,-0.07370518,0.1112
11816,117.45,51.1,66.35625,1.0634733,0.4626
109083,-23.28,-10.8,12.483126,-0.2107932,-0.0978
65992,158.6,148.5,10.100006,1.4360739,1.345
15809,-70.9,-75.3,4.4124985,-0.64197755,-0.682
35079,-136.47,-165.5,29.029999,-1.2356936,-1.498
21820,-69.88,-97.8,27.932503,-0.63274175,-0.8857
108194,-241.62,-9.305,232.3153,-2.1877942,-0.0842
109885,330.1,237.0,93.100006,2.9889534,2.146
9885,1.24,15.22,13.97875,0.011227816,0.1378
62528,0.41000003,-12.45,12.863125,0.0037124231,-0.11273
13486,0.09,0.3506,0.26058593,0.00081492215,0.003174
109715,2.8700001,-0.9443,3.814336,0.025986962,-0.00855
43272,-67.799995,-61.53,6.2687454,-0.613908,-0.557
85226,-143.17,-43.03,100.13875,-1.29636,-0.3896
1036,-17.28,-78.4,61.095,-0.15646505,-0.7095
109090,-233.19,19.33,252.51813,-2.1114633,0.175
11806,-46.629997,-69.1,22.495003,-0.4222202,-0.626
99968,106.77,203.9,97.105,0.9667693,1.846
21252,151.26,121.56,29.697495,1.3696125,1.101
30960,196.27,211.1,14.854996,1.7771641,1.912
61532,-0.47000003,-33.1,32.62375,-0.0042557046,-0.2996
24134,20.93,40.7,19.7575,0.18951467,0.3684
106572,41.29,-173.1,214.41501,0.37386817,-1.567
90043,-69.009995,18.73,87.74437,-0.62486416,0.1697
109896,174.40001,45.56,128.83751,1.579138,0.4126
33306,-161.83,-152.1,9.705002,-1.4653206,-1.378
8580,-55.809998,-88.44,32.627502,-0.50534225,-0.801
69060,-229.68,-156.0,73.67999,-2.0796812,-1.413
86069,115.85,44.3,71.5375,1.0489858,0.4011
97598,198.55,108.3,90.2375,1.7978088,0.981
15732,-241.69,-541.5,299.81,-2.1884282,-4.902
29405,-202.87,-136.6,66.244995,-1.836925,-1.237
44840,-45.67,-18.19,27.482498,-0.4135277,-0.1647
113904,23.94,-26.97,50.908752,0.2167693,-0.2441
14199,-107.060005,-55.6,51.466255,-0.96939516,-0.5034
105238,-121.149994,-78.0,43.149994,-1.0969757,-0.706
50745,22.24,-23.33,45.568123,0.20137632,-0.2112
68870,0.22000001,2.639,2.4186718,0.001992032,0.0239
99505,48.170002,-57.0,105.17,0.43616444,-0.516
117018,45.33,69.9,24.544998,0.41044912,0.633
51111,194.34,90.06,104.2775,1.7596885,0.8154
47679,-291.79,-125.6,166.16501,-2.6420681,-1.138
52406,151.39,200.6,49.235,1.3707895,1.816
14639,0.25,-29.1,29.34375,0.0022636726,-0.2634
17624,-146.98,-8.55,138.43312,-1.3308583,-0.0774
34045,8.64,-101.3,109.9525,0.07823253,-0.9175
95161,-996.94,-65.75,931.19,-9.026983,-0.595
18639,19.55,-24.08,43.628124,0.1770192,-0.218
30888,-70.96,-13.34,57.61625,-0.64252084,-0.1208
8372,-60.129997,-0.797,59.333122,-0.5444585,-0.007214
38189,1.0400001,-35.2,36.2275,0.009416878,-0.3186
118191,-84.5,-54.8,29.6875,-0.76512134,-0.4963
117545,-15.849999,31.66,47.50625,-0.14351684,0.2866
80709,45.94,11.64,34.299374,0.41597247,0.1054
89520,0.060000002,-2.672,2.731875,0.00054328144,-0.0242
17460,8.05,12.125,4.075,0.07289026,0.1098
63598,-10.240001,-16.33,6.0881243,-0.09272003,-0.1478
47198,180.54,172.5,8.039993,1.6347338,1.562
74559,0.120000005,-16.19,16.3075,0.0010865629,-0.1466
87407,-165.7,-76.0,89.7,-1.5003622,-0.688
43158,-23.560001,-13.586,9.974064,-0.21332851,-0.123
58622,-88.2,-32.47,55.731247,-0.7986237,-0.294
49102,165.69,140.1,25.565002,1.5002717,1.269
106121,-87.979996,-40.1,47.886246,-0.79663163,-0.363
21571,-228.90001,-319.5,90.59999,-2.0726187,-2.893
85338,112.88,44.72,68.16125,1.0220934,0.4048
35664,-166.66,-118.9,47.785004,-1.5090547,-1.076
45570,-43.739998,-26.64,17.099373,-0.39605215,-0.2412
96378,-121.490005,12.94,134.4275,-1.1000544,0.1171
78771,0.0,-7.34,7.3398438,-0.0,-0.06647
83469,-116.79,-105.94,10.852501,-1.0574973,-0.9595
70329,98.73,-49.78,148.51126,0.8939696,-0.4507
88188,198.83,212.8,13.919998,1.8003441,1.927
74522,65.200005,42.47,22.731255,0.5903658,0.3845
57412,-93.21,-57.6,35.61625,-0.8439877,-0.5215
54453,50.800003,48.44,2.362503,0.45997828,0.4387
11459,30.73,34.3,3.5825005,0.27825063,0.3108
103247,-25.900002,-5.043,20.857033,-0.23451649,-0.04565
111067,-52.57,-43.84,8.72625,-0.47600508,-0.397
69970,113.16,121.9,8.714996,1.0246288,1.104
6932,0.060000002,-1.814,1.8744531,0.00054328144,-0.01643
33675,-126.96,-115.3,11.647499,-1.1495835,-1.044
118847,108.96001,4.777,104.18266,0.9865991,0.04327
117295,-70.18,-59.44,10.7425,-0.6354582,-0.538
100499,-5.94,-42.56,36.6225,-0.053784862,-0.3855
48129,113.2,163.2,50.050003,1.0249909,1.479
15297,-41.27,-89.2,47.9175,-0.37368706,-0.8076
119492,-0.1,-3.791,3.6910157,-0.00090546906,-0.03433
53573,-44.920002,-19.44,25.482502,-0.4067367,-0.176
97340,36.72,51.6,14.873749,0.33248824,0.467
607,107.42,30.06,77.3575,0.9726548,0.2722
113684,-70.81,-111.44,40.627502,-0.64116263,-1.009
21534,134.16,78.0,56.160004,1.2147772,0.7065
41781,-62.66,-52.72,9.94125,-0.5673669,-0.4773
52403,2.5800002,15.22,12.63875,0.023361102,0.1378
65079,-27.92,-9.05,18.873125,-0.25280696,-0.0819
4664,-52.56,79.1,131.685,-0.47591454,0.7163
117790,-49.309998,-85.5,36.190002,-0.44648677,-0.774
25404,45.34,54.75,9.41,0.41053966,0.4958
6523,156.06,212.4,56.315002,1.413075,1.923
99291,138.14,175.8,37.61,1.2508149,1.592
96809,90.86,130.1,39.265,0.82270914,1.179
84762,0.0,-4.434,4.4335938,-0.0,-0.04013
80261,220.88,271.2,50.369995,2.0,2.457
51271,-184.34999,78.9,263.22498,-1.6692321,0.7144
22259,0.47000003,-3.785,4.2551565,0.0042557046,-0.03427
1457,-59.659996,-63.97,4.308754,-0.5402028,-0.579
79738,-29.14,-66.5,37.36,-0.26385367,-0.602
114389,0.0,0.873,0.8730469,0.0,0.007904
40751,3.26,14.81,11.5525,0.029518291,0.1342
95042,-106.340004,-47.62,58.715004,-0.9628758,-0.4312
12433,44.89,-113.44,158.3275,0.40646505,-1.027
30125,-89.85,-78.8,11.037498,-0.81356394,-0.714
3767,0.020000001,28.8,28.776875,0.00018109381,0.2607
12488,-0.57,8.92,9.491875,-0.0051611736,0.0808
102995,128.75,89.94,38.8125,1.1657914,0.8145
30438,167.47,179.6,12.154999,1.516389,1.627
81222,-0.18,20.25,20.43,-0.0016298443,0.1833
107145,81.55,91.44,9.887497,0.73841,0.828
5003,-10.04,31.33,41.368126,-0.09090909,0.2837
84559,118.37,87.9,30.495003,1.0718037,0.7954
59455,-46.640003,-17.4,29.233753,-0.42231077,-0.1576
95384,18.74,-12.25,30.99,0.1696849,-0.1109
67645,-227.48001,-123.94,103.54251,-2.059761,-1.122
68977,8.16,5.25,2.9099998,0.073886275,0.04755
39089,-86.06,-9.64,76.41937,-0.7792466,-0.0873
66768,-0.34,-1.029,0.68929684,-0.0030785948,-0.00932
67941,44.25,41.22,3.03125,0.40067005,0.3733
62509,-62.1,10.43,72.529686,-0.5622963,0.0944
9833,-89.909996,-24.9,65.003746,-0.8141072,-0.2256
27296,189.37001,160.8,28.62001,1.7146868,1.455
92479,21.02,1.188,19.831524,0.1903296,0.01076
49162,117.18,70.2,46.9925,1.0610286,0.6357
114205,-30.89,28.83,59.718124,-0.2796994,0.261
66068,0.25,-4.184,4.4335938,0.0022636726,-0.03787
60711,32.899998,-3.2,36.099216,0.2978993,-0.02896
86557,146.25,85.5,60.75,1.3242484,0.7744
19394,0.0,5.105,5.1054688,-0.0,0.04623
90025,36.29,0.02342,36.26658,0.3285947,0.0002121
76300,-5.3700004,9.54,14.909063,-0.04862369,0.08636
16070,121.600006,44.47,77.131256,1.1010504,0.4026
19602,-79.72,-11.984,67.73563,-0.7218399,-0.1085
105450,-23.01,-21.62,1.3850002,-0.20834842,-0.1958
115062,44.34,19.05,25.293125,0.40148497,0.1725
71932,-162.69,-85.44,77.2525,-1.4731076,-0.7734
10335,54.600002,-20.27,74.86563,0.4943861,-0.1835
77683,-4.3,32.06,36.3625,-0.03893517,0.2903
48510,0.05,-141.4,141.425,0.00045273453,-1.28
8589,12.1,-50.47,62.56875,0.109561756,-0.457
49855,-203.43,-138.8,64.67999,-1.8419956,-1.257
31742,295.78,40.97,254.81125,2.6781962,0.3708
95182,107.14,67.25,39.89,0.97011954,0.609
67455,67.86,84.3,16.4525,0.6144513,0.763
64814,62.230003,48.7,13.542503,0.5634734,0.441
93419,-62.5,-3.912,58.58789,-0.56591815,-0.03543
80157,346.33002,230.6,115.70502,3.135911,2.088
7008,232.87999,204.8,28.12999,2.1086562,1.854
60002,87.979996,99.94,11.957504,0.79663163,0.905
89533,-65.990005,-105.3,39.322495,-0.59751904,-0.9536
110213,127.700005,6.598,121.10235,1.156284,0.05972
90976,-300.0,-8.04,291.96094,-2.716407,-0.0728
83111,-14.6,36.03,50.63125,-0.13219848,0.3262
45516,100.299995,54.5,45.799995,0.9081854,0.4934
29486,0.2,-3.947,4.1472654,0.0018109381,-0.03574
9733,-119.89001,-24.5,95.39001,-1.0855669,-0.2218
11119,-39.78,-22.95,16.826874,-0.36019558,-0.2079
66276,101.35,-59.3,160.6625,0.91769284,-0.537
80680,177.0,101.4,75.625,1.6026802,0.918
42032,11.22,-45.22,56.43875,0.10159363,-0.4094
59766,24.62,22.52,2.1043758,0.22292648,0.2039
58858,33.120003,15.22,17.901253,0.29989135,0.1378
81386,-21.16,4.83,25.988125,-0.19159725,0.0437
88472,33.36,59.66,26.29625,0.30206448,0.54
103720,0.23,4.773,4.5434375,0.0020825788,0.0432
58035,1.7600001,11.03,9.27125,0.015936255,0.09985
23398,21.5,67.94,46.4375,0.19467585,0.615
17497,-804.0,-485.0,319.0,-7.279971,-4.39
104798,6.9,47.78,40.88125,0.062477365,0.4326
96775,158.43,69.94,88.49249,1.4345345,0.6333
95957,91.86,97.8,5.9524994,0.83176386,0.8857
61670,-60.379997,79.6,140.005,-0.5467222,0.7207
90250,-33.4,-22.67,10.728127,-0.30242667,-0.2053
8094,-275.89,-282.8,6.8599854,-2.4980986,-2.56
103343,501.47,260.0,241.47,4.5406556,2.354
45708,-13.370001,75.94,89.3075,-0.12106121,0.6875
115167,54.08,115.06,60.9825,0.48967767,1.042
53407,146.81,-140.6,287.435,1.3293191,-1.273
103580,53.33,39.94,13.392502,0.48288664,0.3616
94107,-92.53,-84.25,8.279999,-0.8378305,-0.7627
36929,-27.81,-17.64,10.169374,-0.25181094,-0.1598
24405,-50.469997,-95.1,44.655003,-0.4569902,-0.8613
71740,202.55,29.73,172.81563,1.8340275,0.2693
51260,-107.35,-163.1,55.775,-0.972021,-1.477
46996,68.53,-6.645,75.17453,0.6205179,-0.06015
99041,135.95999,128.9,7.0849915,1.2310756,1.167
38656,-0.010000001,111.5,111.51,-9.0546906e-05,1.01
116641,69.3,85.06,15.762497,0.62749004,0.77
89919,-169.11,-215.2,46.14,-1.5312387,-1.949
