item_id,true_value_unscaled,prediction_unscaled,Unscaled Error,true_value_scaled,prediction_scaled
21517,86.74,37.444508,49.29549,0.78540385,0.33904842
17724,-236.0,-33.273415,202.7266,-2.1369069,-0.30128047
10520,94.71,124.401184,29.691185,0.8575697,1.1264142
85431,-180.98999,-167.8314,13.158585,-1.6388084,-1.5196614
102922,0.49,-5.7943277,6.2843275,0.0044367984,-0.05246584
69097,0.09,39.780243,39.690243,0.00081492215,0.36019778
58495,57.089996,3.850707,53.23929,0.51693225,0.03486696
111621,-59.370003,-63.06278,3.6927757,-0.537577,-0.5710139
22974,-70.28,-90.90313,20.62313,-0.6363636,-0.8230997
17247,60.43,84.64455,24.214546,0.54717493,0.76643014
72458,-98.9,-111.09177,12.191765,-0.8955089,-1.0059016
7787,-391.18,-343.40353,47.77646,-3.5420136,-3.1094127
45891,-93.43,-98.17691,4.74691,-0.8459797,-0.8889615
92724,-187.20999,-118.67623,68.53376,-1.6951286,-1.0745765
8756,0.07,-9.013009,9.083009,0.00063382834,-0.08161001
72648,-0.030000001,-109.054596,109.0246,-0.00027164072,-0.9874556
97624,-0.38000003,-9.2451515,8.865151,-0.0034407824,-0.08371198
74524,-67.55,-111.69837,44.14837,-0.6116443,-1.0113941
30504,-96.560005,-107.235504,10.675499,-0.8743209,-0.9709843
66015,-36.14,-42.28495,6.144951,-0.3272365,-0.38287714
84607,-292.89,-278.20908,14.680939,-2.6520283,-2.519097
7009,-115.68,-94.71511,20.96489,-1.0474466,-0.857616
68932,-22.13,-29.037134,6.907135,-0.2003803,-0.26292226
18634,4.9,-16.645678,21.545677,0.044367984,-0.15072146
61868,-163.18001,76.71995,239.89996,-1.4775444,0.6946754
107623,-0.05,-7.7105327,7.6605325,-0.00045273453,-0.069816485
78348,56.73,61.93451,5.2045097,0.5136726,0.5607978
106342,-14.67,-22.315695,7.6456947,-0.1328323,-0.20206171
98053,5.8900003,-61.820522,67.710526,0.053332128,-0.5597657
117419,70.32,46.97142,23.34858,0.63672584,0.42531165
23273,-77.18,-43.208538,33.971462,-0.698841,-0.39123994
41666,0.05,-15.043496,15.093496,0.00045273453,-0.1362142
90581,0.0,-3.5955756,3.5955756,0.0,-0.032556824
36092,-61.54,-49.460495,12.079506,-0.55722564,-0.44784948
24948,-13.87,-17.94655,4.0765505,-0.12558855,-0.16250046
70200,-153.57,-167.26852,13.698517,-1.3905288,-1.5145648
20598,182.79001,162.14273,20.647278,1.6551069,1.4681523
120482,-131.91,-103.55744,28.352562,-1.1944042,-0.93768054
60042,-0.15,-7.4250474,7.2750473,-0.0013582036,-0.067231506
75545,-94.810005,-82.16293,12.647072,-0.8584752,-0.7439599
87931,6.3100004,-18.301039,24.611038,0.057135098,-0.16571024
50850,-35.24,-61.118835,25.878834,-0.3190873,-0.55341214
58836,-50.5,-94.54033,44.04033,-0.45726186,-0.8560334
32796,39.0,6.679429,32.32057,0.35313293,0.060480163
70183,-49.800003,-70.67267,20.872665,-0.4509236,-0.6399191
77834,-20.13,-184.991,164.861,-0.18227091,-1.6750362
17308,45.65,42.012547,3.637455,0.41334662,0.38041058
27615,7.7900004,5.15674,2.6332603,0.07053604,0.046692684
118283,46.850002,45.838997,1.0110054,0.42421225,0.41505793
17451,0.030000001,-9.421161,9.45116,0.00027164072,-0.08530569
114820,5.6200004,87.299225,81.67922,0.05088736,0.79046744
85887,-172.09001,-36.75439,135.33562,-1.5582217,-0.3327996
44927,42.7,29.998121,12.7018795,0.38663527,0.2716237
74298,163.61,164.15685,0.5468445,1.4814379,1.4863894
71761,-97.579994,36.11705,133.69705,-0.88355666,0.32702872
39895,164.73001,74.14001,90.590004,1.4915792,0.6713148
111711,145.22,103.89417,41.32583,1.3149221,0.94072956
114056,6.1400003,-12.957384,19.097385,0.0555958,-0.1173251
13178,54.54,43.605316,10.934685,0.4938428,0.39483264
66370,-56.85,23.176823,80.026825,-0.5147591,0.20985895
110722,23.0,-11.278822,34.278824,0.20825788,-0.10212624
99273,63.55,-92.54326,156.09326,0.57542557,-0.8379505
118151,0.09,-10.135203,10.2252035,0.00081492215,-0.091771126
24128,122.71,60.746452,61.963547,1.111101,0.5500403
60443,-31.71,14.56545,46.275448,-0.28712422,0.13188563
75748,475.65,136.1523,339.49768,4.3068633,1.2328169
54959,-0.15,4.8139944,4.9639945,-0.0013582036,0.043589227
34472,192.54,188.50632,4.033676,1.7433901,1.7068663
95260,27.76,22.244982,5.5150185,0.2513582,0.20142142
95248,-71.23,-147.40643,76.17643,-0.6449656,-1.3347197
120414,103.34,73.83072,29.509277,0.9357117,0.6685143
88136,-13.410001,-67.719666,54.309666,-0.1214234,-0.6131806
88582,291.42,373.5615,82.14148,2.638718,3.3824837
103146,-237.42,-52.336304,185.0837,-2.1497645,-0.47388902
75498,0.020000001,4.8367357,4.8167357,0.00018109381,0.043795142
64277,-51.82,-14.319758,37.50024,-0.46921405,-0.12966098
5083,146.93,165.93085,19.000854,1.3304056,1.5024525
5372,-59.7,-96.08804,36.388042,-0.540565,-0.8700475
119813,-60.5,-48.63199,11.868011,-0.54780877,-0.44034758
57378,-282.72,-241.81436,40.90564,-2.559942,-2.1895542
55476,105.18,16.352531,88.82747,0.9523723,0.14806712
49287,-417.57,-497.31335,79.74335,-3.780967,-4.5030184
113837,-102.98,-14.736752,88.243256,-0.932452,-0.13343672
101300,-27.61,-72.501465,44.891464,-0.25,-0.65647835
119193,-128.65,-41.349648,87.30035,-1.1648859,-0.37440825
117062,133.25,13.105715,120.14429,1.2065375,0.11866819
69163,-69.479996,87.86044,157.34044,-0.6291199,0.7955491
76551,18.73,27.164137,8.434137,0.16959435,0.24596284
97539,165.77,-6670.639,6836.409,1.500996,-60.40057
47765,-41.170002,36.221863,77.39186,-0.3727816,0.32797775
84297,84.549995,64.66908,19.880913,0.76557404,0.58555853
56879,-0.17,-15.7721195,15.602119,-0.0015392974,-0.14281166
13105,-15.089999,14.613025,29.703024,-0.13663527,0.13231641
70651,23.31,-32.4166,55.7266,0.21106483,-0.29352227
24381,71.71,-52.334637,124.04463,0.64931184,-0.47387394
44057,-31.400002,17.01115,48.41115,-0.28431728,0.1540307
2593,168.23001,99.83272,68.39729,1.5232706,0.9039543
71638,319.97,362.0755,42.1055,2.8972292,3.2784815
44358,81.990005,69.13477,12.855232,0.7423941,0.62599397
84446,142.12999,124.28413,17.845863,1.2869431,1.1253543
106527,-19.53,135.09346,154.62346,-0.1768381,1.2232294
119756,427.14,608.347,181.20697,3.8676205,5.5083933
64809,182.83,40.4165,142.4135,1.6554691,0.3659589
54013,62.420002,117.01582,54.59582,0.5651938,1.0595421
99342,77.579994,73.95465,3.6253433,0.70246285,0.6696364
93977,0.120000005,-1.4289478,1.5489478,0.0010865629,-0.01293868
117784,15.929999,9.014723,6.9152765,0.14424121,0.08162552
38036,182.35,160.08154,22.268463,1.6511228,1.4494888
11826,-5.21,-37.739086,32.529087,-0.047174938,-0.34171575
113363,180.34999,-94.09563,274.44562,1.6330134,-0.85200673
51298,34.21,3.6348817,30.575117,0.30976096,0.032912727
92853,-0.030000001,-2.5845196,2.5545197,-0.00027164072,-0.023402026
19935,27.55,-23.95007,51.50007,0.24945672,-0.21686046
30850,-100.54,86.33199,186.872,-0.91035855,0.7817095
1296,193.97,147.22397,46.746033,1.7563382,1.3330674
66622,-6.38,53.808525,60.188526,-0.057768926,0.48721954
88320,-140.87001,-66.10844,74.76157,-1.2755343,-0.5985914
47010,-105.63,-97.17288,8.457115,-0.95644695,-0.87987036
67218,-96.880005,-53.320847,43.55916,-0.8772184,-0.48280376
60019,464.38004,55.01403,409.366,4.2048173,0.498135
33483,-62.769997,-47.088696,15.681301,-0.5683629,-0.42637357
46742,118.630005,1.6005862,117.02942,1.074158,0.014492812
14200,44.32,62.538548,18.218548,0.4013039,0.5662672
33007,-57.399998,-24.718063,32.681934,-0.5197392,-0.22381441
19738,0.020000001,-14.593172,14.613173,0.00018109381,-0.13213666
66655,-83.43,-31.45548,51.974518,-0.7554328,-0.28481963
61346,-166.95001,-172.90253,5.9525146,-1.5116806,-1.5655788
60395,21.12,-28.514997,49.635,0.19123507,-0.25819448
90929,-52.62,-123.07833,70.45833,-0.4764578,-1.1144361
54403,-162.76,-128.04396,34.716034,-1.4737414,-1.1593984
92427,80.45,40.65635,39.793648,0.7284498,0.36813065
21787,-74.090004,-68.89399,5.1960144,-0.670862,-0.62381375
81632,-163.47,-186.88712,23.417114,-1.4801702,-1.692205
93942,0.13000001,1.8234283,1.6934283,0.0011771098,0.016510578
91875,440.26,420.72412,19.535889,3.986418,3.8095267
92971,103.1,197.6525,94.5525,0.93353856,1.7896821
20480,39.010002,20.656334,18.353668,0.35322347,0.18703671
10654,146.26001,-4.454044,150.71405,1.324339,-0.04032999
108562,44.800003,-17.434814,62.234818,0.40565014,-0.15786685
88959,0.010000001,41.88307,41.873074,9.0546906e-05,0.37923825
105871,292.25998,335.11285,42.852875,2.6463237,3.034343
56203,10.910001,38.30561,27.39561,0.098786674,0.34684545
111875,1.01,-4.950448,5.9604483,0.0091452375,-0.044824775
116032,-177.03,-141.1743,35.855698,-1.6029519,-1.2782896
97288,329.36002,250.28358,79.07643,2.9822528,2.2662404
92800,0.0,25.491879,25.491879,-0.0,0.23082106
14834,138.95001,96.529785,42.420227,1.2581493,0.87404734
32756,-0.060000002,-14.163371,14.103371,-0.00054328144,-0.12824494
80133,-2.2,-24.246895,22.046894,-0.01992032,-0.21954812
73040,0.010000001,-0.6850291,0.6950291,9.0546906e-05,-0.006202726
73442,-188.22,-147.60066,40.61934,-1.7042738,-1.3364782
68553,-11.7300005,-10.798906,0.93109417,-0.10621152,-0.09778076
16144,-43.43,-74.906006,31.476006,-0.3932452,-0.6782507
116697,-128.23999,-52.734085,75.505905,-1.1611735,-0.4774908
19907,214.37,128.96974,85.40025,1.941054,1.1677811
85917,8.5,2.0816698,6.41833,0.07696487,0.018848876
9794,-107.68,-130.12268,22.44268,-0.9750091,-1.1782205
54237,140.5,458.08676,317.58676,1.272184,4.147834
112746,-38.75,-25.201351,13.548649,-0.35086924,-0.22819042
113561,-171.59001,-147.89404,23.695969,-1.5536944,-1.3391347
41532,13.52,-7.727376,21.247375,0.12241942,-0.069969
11793,-0.030000001,0.7259489,0.7559489,-0.00027164072,0.0065732426
19714,8.3,-65.06292,73.36292,0.07515393,-0.58912456
93647,67.81,105.85388,38.043884,0.61399853,0.9584741
105434,-29.84,-21.08612,8.75388,-0.27019197,-0.1909283
48255,165.12001,180.7386,15.618591,1.4951105,1.6365321
16744,1.73,-16.00849,17.73849,0.015664615,-0.14495192
94334,33.87,43.531303,9.661304,0.30668235,0.39416248
30862,0.0,-10.222159,10.222159,0.0,-0.09255849
37313,-0.05,7.24388,7.29388,-0.00045273453,0.06559109
39962,-57.68,8.7521715,66.432175,-0.52227455,0.079248205
38477,-92.21,-160.3334,68.123405,-0.834933,-1.4517694
115355,-16.18,-27.03661,10.856609,-0.1465049,-0.24480812
116174,29.669998,3.40571,26.264288,0.26865265,0.03083765
105306,1.36,1.2516468,0.10835326,0.012314379,0.011333274
101560,0.28,3.1561725,2.8761725,0.0025353134,0.028578164
65642,-56.5,-133.01569,76.515686,-0.51159,-1.2044158
40359,-18.55,-156.7863,138.2363,-0.1679645,-1.4196514
28439,58.710003,46.784214,11.925789,0.5316009,0.42361656
69768,1.49,14.72802,13.23802,0.013491489,0.13335766
67026,302.5,-24.769188,327.2692,2.7390437,-0.22427733
88204,50.640003,-43.387817,94.02782,0.45852953,-0.39286324
1443,-0.15,0.79968834,0.9496883,-0.0013582036,0.00724093
42718,-548.5,-535.7224,12.777588,-4.9664974,-4.8508005
99335,-94.38,73.50941,167.8894,-0.85458165,0.66560495
9723,25.59,-8.467394,34.057396,0.23170952,-0.076669626
15049,119.57001,44.169594,75.40041,1.0826694,0.399942
72640,66.92,89.933205,23.013206,0.60593987,0.8143173
120154,31.099998,-18.614155,49.714153,0.28160086,-0.16854541
24818,-0.13000001,2.3255553,2.4555554,-0.0011771098,0.021057183
101378,-2.54,20.688007,23.228008,-0.022998914,0.1873235
17226,-386.75,-305.1051,81.6449,-3.5019014,-2.7626321
23248,0.120000005,-19.870914,19.990915,0.0010865629,-0.17992498
101446,113.82,68.220985,45.599014,1.0306048,0.6177199
93518,-0.4,-26.274841,25.874842,-0.0036218762,-0.23791055
2704,72.59,96.667175,24.077179,0.65727997,0.87529135
79743,-4.1,-16.205269,12.1052685,-0.03712423,-0.14673369
78671,207.83,-13.501126,221.33113,1.8818363,-0.122248515
28107,0.27,-4.8468595,5.1168594,0.0024447665,-0.04388681
8932,256.64,-67.346085,323.98608,2.3237958,-0.60979795
12,378.9,-124.13925,503.03925,3.4308221,-1.1240425
113969,-85.38,-133.50517,48.125175,-0.77308947,-1.208848
112143,0.76000005,2.2958329,1.5358329,0.006881565,0.020788057
76751,-139.19,-513.4663,374.2763,-1.2603223,-4.6492786
94465,-42.27,0.24647099,42.51647,-0.38274175,0.0022317185
39854,-97.42,-31.050707,66.36929,-0.8821079,-0.28115454
77092,-123.11001,-23.046926,100.06308,-1.114723,-0.20868278
20819,0.030000001,-6.258676,6.2886763,0.00027164072,-0.056670375
31411,-45.5,-47.65678,2.1567802,-0.4119884,-0.4315174
42654,-57.329998,-92.813675,35.483677,-0.5191054,-0.8403991
20190,-0.19000001,14.627116,14.817116,-0.0017203912,0.13244401
91409,0.13000001,2.5740035,2.4440033,0.0011771098,0.023306804
103830,378.5,378.04633,0.45367432,3.4272003,3.4230924
101677,8.75,-68.31873,77.06873,0.07922854,-0.61860496
101512,-60.91,-23.43677,37.47323,-0.5515212,-0.2122127
20511,-649.96,-100.21573,549.74426,-5.8851867,-0.90742236
114281,-100.79,109.19523,209.98523,-0.9126222,0.988729
117286,53.25,-7.8476577,61.097656,0.48216227,-0.07105811
86514,-143.25,-83.68756,59.56244,-1.2970843,-0.75776494
25486,-129.89,-179.73494,49.84494,-1.1761137,-1.6274443
100923,89.57,-15.888661,105.458664,0.8110286,-0.14386691
76348,103.15,89.751335,13.398666,0.9339913,0.8126705
54599,-74.4,-80.0844,5.684395,-0.673669,-0.72513944
66153,-354.15002,-287.3246,66.82544,-3.2067187,-2.6016352
75018,-85.729996,48.468628,134.19862,-0.7762586,0.43886843
7080,14.129999,5.3226466,8.807352,0.12794277,0.048194915
67436,419.8,272.09583,147.70416,3.801159,2.4637434
80870,-32.61,-48.692047,16.082047,-0.29527345,-0.4408914
63111,-77.659996,-11.464848,66.195145,-0.7031872,-0.103810646
93174,0.67,9.447374,8.777374,0.0060666427,0.08554305
106021,-8.14,-2.244771,5.8952293,-0.07370518,-0.020325707
11816,117.45,61.47209,55.977905,1.0634733,0.55661076
109083,-23.28,-13.551244,9.728757,-0.2107932,-0.122702315
65992,158.6,146.28632,12.31369,1.4360739,1.3245773
15809,-70.9,-89.697754,18.797752,-0.64197755,-0.8121854
35079,-136.47,-196.31929,59.84929,-1.2356936,-1.7776104
21820,-69.88,-79.511086,9.631088,-0.63274175,-0.71994823
108194,-241.62,-99.106155,142.51384,-2.1877942,-0.8973755
109885,330.1,275.37082,54.729187,2.9889534,2.4933975
9885,1.24,-15.865209,17.10521,0.011227816,-0.14365456
62528,0.41000003,-5.112356,5.522356,0.0037124231,-0.046290804
13486,0.09,5.8906384,5.800638,0.00081492215,0.053337906
109715,2.8700001,-5.3019657,8.171966,0.025986962,-0.04800766
43272,-67.799995,-45.939358,21.860638,-0.613908,-0.41596666
85226,-143.17,-45.2284,97.9416,-1.29636,-0.40952918
1036,-17.28,4.2226596,21.50266,-0.15646505,0.038234875
109090,-233.19,12.277861,245.46786,-2.1114633,0.11117223
11806,-46.629997,-13.484399,33.1456,-0.4222202,-0.12209706
99968,106.77,170.41124,63.641243,0.9667693,1.543021
21252,151.26,125.26658,25.993416,1.3696125,1.13425
30960,196.27,233.74567,37.475662,1.7771641,2.1164947
61532,-0.47000003,-11.953706,11.4837055,-0.0042557046,-0.1082371
24134,20.93,19.593615,1.3363857,0.18951467,0.17741412
106572,41.29,7.7368407,33.55316,0.37386817,0.070054695
90043,-69.009995,99.16048,168.17047,-0.62486416,0.8978674
109896,174.40001,13.96971,160.4303,1.579138,0.1264914
33306,-161.83,-135.94221,25.887787,-1.4653206,-1.2309146
8580,-55.809998,-82.562645,26.752647,-0.50534225,-0.74757916
69060,-229.68,-73.82523,155.85477,-2.0796812,-0.6684646
86069,115.85,48.17509,67.67491,1.0489858,0.4362105
97598,198.55,158.50223,40.047775,1.7978088,1.4351885
15732,-241.69,-261.11893,19.428925,-2.1884282,-2.364351
29405,-202.87,-182.89821,19.971786,-1.836925,-1.6560867
44840,-45.67,0.7156494,46.385647,-0.4135277,0.0064799837
113904,23.94,-30.173557,54.113556,0.2167693,-0.27321222
14199,-107.060005,-91.97094,15.089066,-0.96939516,-0.8327684
105238,-121.149994,-61.361694,59.7883,-1.0969757,-0.55561113
50745,22.24,52.252655,30.012655,0.20137632,0.47313163
68870,0.22000001,2.8652864,2.6452863,0.001992032,0.025944281
99505,48.170002,-83.33815,131.50815,0.43616444,-0.7546011
117018,45.33,60.17029,14.84029,0.41044912,0.54482335
51111,194.34,73.16658,121.173416,1.7596885,0.66250074
47679,-291.79,-102.507,189.283,-2.6420681,-0.9281692
52406,151.39,182.73227,31.34227,1.3707895,1.654584
14639,0.25,-20.906544,21.156544,0.0022636726,-0.18930228
17624,-146.98,-64.13994,82.84006,-1.3308583,-0.5807673
34045,8.64,-71.39944,80.03944,0.07823253,-0.6464998
95161,-996.94,179.92537,1176.8654,-9.026983,1.6291685
18639,19.55,-24.011808,43.561806,0.1770192,-0.21741949
30888,-70.96,30.972063,101.93206,-0.64252084,0.28044245
8372,-60.129997,0.65684825,60.786846,-0.5444585,0.0059475577
38189,1.0400001,1.5288409,0.48884082,0.009416878,0.013843181
118191,-84.5,-84.87773,0.37773132,-0.76512134,-0.7685416
117545,-15.849999,48.543896,64.3939,-0.14351684,0.43954995
80709,45.94,9.647049,36.29295,0.41597247,0.08735104
89520,0.060000002,-9.412853,9.472854,0.00054328144,-0.08523047
17460,8.05,5.730297,2.319703,0.07289026,0.051886067
63598,-10.240001,-23.100035,12.860034,-0.09272003,-0.20916367
47198,180.54,173.38853,7.1514587,1.6347338,1.5699794
74559,0.120000005,7.3842,7.2642,0.0010865629,0.066861644
87407,-165.7,-155.47592,10.224075,-1.5003622,-1.4077864
43158,-23.560001,-10.073831,13.486171,-0.21332851,-0.09121542
58622,-88.2,-36.44619,51.753807,-0.7986237,-0.33000895
49102,165.69,178.49802,12.808014,1.5002717,1.6162443
106121,-87.979996,-31.044039,56.93596,-0.79663163,-0.28109416
21571,-228.90001,-308.66104,79.76103,-2.0726187,-2.79483
85338,112.88,-17.99921,130.87921,1.0220934,-0.16297728
35664,-166.66,-157.36183,9.298172,-1.5090547,-1.4248626
45570,-43.739998,-27.88113,15.858868,-0.39605215,-0.252455
96378,-121.490005,-24.079556,97.410446,-1.1000544,-0.21803291
78771,0.0,-24.665648,24.665648,-0.0,-0.2233398
83469,-116.79,-115.64738,1.1426239,-1.0574973,-1.0471512
70329,98.73,-62.446438,161.17644,0.8939696,-0.56543314
88188,198.83,240.54567,41.715668,1.8003441,2.1780665
74522,65.200005,65.36795,0.16794586,0.5903658,0.5918866
57412,-93.21,-97.36151,4.151512,-0.8439877,-0.8815783
54453,50.800003,67.24275,16.442749,0.45997828,0.6088623
11459,30.73,0.18986522,30.540134,0.27825063,0.0017191707
103247,-25.900002,-33.729088,7.8290863,-0.23451649,-0.30540645
111067,-52.57,-50.100544,2.4694557,-0.47600508,-0.4536449
69970,113.16,99.65286,13.507141,1.0246288,0.9023258
6932,0.060000002,-0.35759777,0.41759777,0.00054328144,-0.003237937
33675,-126.96,-126.1203,0.8396988,-1.1495835,-1.1419803
118847,108.96001,25.79573,83.164276,0.9865991,0.23357235
117295,-70.18,-53.48945,16.690552,-0.6354582,-0.4843304
100499,-5.94,16.294746,22.234747,-0.053784862,0.14754388
48129,113.2,112.19232,1.0076752,1.0249909,1.0158668
15297,-41.27,-52.55243,11.282429,-0.37368706,-0.47584596
119492,-0.1,23.176989,23.276989,-0.00090546906,0.20986046
53573,-44.920002,3.211868,48.13187,-0.4067367,0.029082472
97340,36.72,7.1000595,29.619942,0.33248824,0.06428884
607,107.42,25.253286,82.16671,0.9726548,0.22866069
113684,-70.81,-75.48168,4.6716843,-0.64116263,-0.6834633
21534,134.16,84.50763,49.652374,1.2147772,0.7651904
41781,-62.66,-25.14524,37.51476,-0.5673669,-0.22768237
52403,2.5800002,94.17267,91.59267,0.023361102,0.85270435
65079,-27.92,-3.647464,24.272535,-0.25280696,-0.033026658
4664,-52.56,49.08848,101.64848,-0.47591454,0.44448102
117790,-49.309998,-64.60606,15.296059,-0.44648677,-0.5849878
25404,45.34,129.53532,84.19533,0.41053966,1.1729022
6523,156.06,226.4189,70.3589,1.413075,2.050153
99291,138.14,166.74034,28.600342,1.2508149,1.5097822
96809,90.86,122.85056,31.990562,0.82270914,1.1123738
84762,0.0,-7.6179166,7.6179166,-0.0,-0.06897788
80261,220.88,209.59706,11.282944,2.0,1.8978364
51271,-184.34999,30.89951,215.2495,-1.6692321,0.27978548
22259,0.47000003,-0.8561177,1.3261178,0.0042557046,-0.0077518807
1457,-59.659996,-120.66719,61.007195,-0.5402028,-1.092604
79738,-29.14,-53.733707,24.593708,-0.26385367,-0.48654208
114389,0.0,-6.01742,6.01742,0.0,-0.054485872
40751,3.26,3.8652334,0.60523343,0.029518291,0.03499849
95042,-106.340004,-74.5008,31.839203,-0.9628758,-0.6745817
12433,44.89,-322.8276,367.7176,0.40646505,-2.923104
30125,-89.85,-73.44733,16.402672,-0.81356394,-0.6650428
3767,0.020000001,-23.193249,23.21325,0.00018109381,-0.21000768
12488,-0.57,15.010426,15.580425,-0.0051611736,0.13591476
102995,128.75,160.1591,31.409103,1.1657914,1.450191
30438,167.47,185.10733,17.63733,1.516389,1.6760895
81222,-0.18,15.504753,15.684753,-0.0016298443,0.14039074
107145,81.55,81.668045,0.11804199,0.73841,0.7394789
5003,-10.04,3.4453979,13.485397,-0.09090909,0.03119701
84559,118.37,112.96696,5.4030457,1.0718037,1.0228808
59455,-46.640003,-46.900692,0.26068878,-0.42231077,-0.42467123
95384,18.74,-8.901418,27.641418,0.1696849,-0.08059958
67645,-227.48001,-76.14175,151.33826,-2.059761,-0.68943995
68977,8.16,-8.920299,17.0803,0.073886275,-0.08077054
39089,-86.06,-81.849754,4.210243,-0.7792466,-0.7411242
66768,-0.34,-4.7357244,4.3957243,-0.0030785948,-0.042880516
67941,44.25,-9.374787,53.624786,0.40067005,-0.0848858
62509,-62.1,-70.982155,8.882156,-0.5622963,-0.6427214
9833,-89.909996,-55.181824,34.728172,-0.8141072,-0.49965432
27296,189.37001,173.4006,15.969406,1.7146868,1.5700887
92479,21.02,-87.352295,108.3723,0.1903296,-0.790948
49162,117.18,64.67746,52.50254,1.0610286,0.58563435
114205,-30.89,20.094658,50.984657,-0.2796994,0.18195091
66068,0.25,-4.545776,4.795776,0.0022636726,-0.04116059
60711,32.899998,-35.364063,68.26406,0.2978993,-0.32021064
86557,146.25,73.426735,72.823265,1.3242484,0.6648564
19394,0.0,-10.470059,10.470059,-0.0,-0.09480315
90025,36.29,-20.177729,56.467728,0.3285947,-0.1827031
76300,-5.3700004,24.226929,29.59693,-0.04862369,0.21936734
16070,121.600006,-39.40033,161.00034,1.1010504,-0.3567578
19602,-79.72,12.504511,92.22451,-0.7218399,0.11322448
105450,-23.01,-19.301954,3.708046,-0.20834842,-0.17477322
115062,44.34,20.587402,23.752598,0.40148497,0.18641256
71932,-162.69,-69.219444,93.47056,-1.4731076,-0.6267606
10335,54.600002,46.067635,8.532368,0.4943861,0.41712818
77683,-4.3,10.848284,15.148284,-0.03893517,0.09822785
48510,0.05,-329.44864,329.49863,0.00045273453,-2.9830554
8589,12.1,-11.097129,23.197128,0.109561756,-0.10048106
49855,-203.43,-90.98846,112.441536,-1.8419956,-0.82387227
31742,295.78,55.88201,239.89798,2.6781962,0.5059943
95182,107.14,91.631966,15.508034,0.97011954,0.8296991
67455,67.86,81.99225,14.132248,0.6144513,0.7424144
64814,62.230003,40.902786,21.327217,0.5634734,0.37036207
93419,-62.5,-8.172519,54.32748,-0.56591815,-0.07399963
80157,346.33002,294.90152,51.428497,3.135911,2.670242
7008,232.87999,174.2974,58.582596,2.1086562,1.5782089
60002,87.979996,87.70109,0.27890778,0.79663163,0.7941062
